group	fill
200	#FF7250
201	#FF7452
202	#FF7452
203	#FF7452
204	#FFC2AE
205	#FF7250
206	#FF7250
207	#FF7250
208	#FF7755
209	#FF7E5D
210	#FFBDA8
211	#FFC2AE
212	#FF9D81
213	#FF9678
214	#FF8C6D
215	#FF9273
216	#FF997B
217	#FFBDA8
218	#FFA287
219	#FF9D81
220	#FFAC93
221	#FFA084
222	#FF7958
223	#FF7958
224	#FF7755
225	#FF8160
226	#FF7452
227	#FF7958
228	#FFBBA5
229	#FF7250
230	#FF7755
231	#FF7755
232	#FF7958
233	#FF7958
234	#FFBDA8
235	#FFC5B2
236	#FF997B
237	#FF9273
238	#FF8F70
239	#FF9273
240	#FF9B7E
241	#FFCFBE
242	#FFA287
243	#FFA084
244	#FF997B
245	#FF9B7E
246	#FF8362
247	#FF7958
248	#FF7755
249	#FF7C5B
250	#FF7755
251	#FF7755
252	#FFE3D9
253	#FF7250
254	#FF7755
255	#FF7958
256	#FF8160
257	#FF7958
258	#FFD1C1
259	#FFA084
260	#FF9273
261	#FF8F70
262	#FF8C6D
263	#FF9273
264	#FF9D81
265	#FF9678
266	#FF8C6D
267	#FF8868
268	#FF7C5B
269	#FF7755
270	#FF7755
271	#FF7452
272	#FF7452
273	#FF7958
274	#FF7E5D
275	#FF6C4B
276	#FF9273
277	#FF6241
278	#FF6241
279	#FF391E
280	#FF1D0B
281	#FF5A39
282	#FF9273
283	#FF8C6D
284	#FF8A6B
285	#FF8A6B
286	#FF8868
287	#FF8C6D
288	#FF8F70
289	#FFE3D9
290	#FFA88D
291	#FFA88D
292	#FF9B7E
293	#FF9476
294	#FF7E5D
295	#FF7755
296	#FF7755
297	#FF7C5B
298	#FF7755
299	#FF7958
300	#FFE3D9
301	#FF7452
302	#FF7958
303	#FF7958
304	#FF8160
305	#FF7E5D
306	#FFB198
307	#FF8A6B
308	#FF8F70
309	#FF8C6D
310	#FF8A6B
311	#FF8F70
312	#FF997B
313	#FFB198
314	#FFA287
315	#FFAE95
316	#FFA58A
317	#FF8F70
318	#FF7E5D
319	#FF7755
320	#FF7958
321	#FF7958
322	#FF7958
323	#FF7958
324	#FFBDA8
325	#FF7755
326	#FF7C5B
327	#FF7958
328	#FF7C5B
329	#FF8160
330	#FF997B
331	#FF8C6D
332	#FF8A6B
333	#FF8A6B
334	#FF8868
335	#FF8A6B
336	#FF9678
337	#FF9D81
338	#FF997B
339	#FFA287
340	#FFA287
341	#FF8F70
342	#FF7755
343	#FF7C5B
344	#FF7958
345	#FF7C5B
346	#FF7C5B
347	#FF7958
348	#FF997B
349	#FF7958
350	#FF7958
351	#FF7958
352	#FF7E5D
353	#FF8565
354	#FF9273
355	#FF9273
356	#FF8C6D
357	#FF8362
358	#FF8565
359	#FF8362
360	#FF9273
361	#FF9D81
362	#FF9678
363	#FF9B7E
364	#FF9D81
365	#FF8362
366	#FF7755
367	#FF7C5B
368	#FF7C5B
369	#FF7E5D
370	#FF7E5D
371	#FF7E5D
372	#FF8F70
373	#FF7958
374	#FF7958
375	#FF7958
376	#FF7E5D
377	#FF8565
378	#FF8A6B
379	#FF8868
380	#FF8C6D
381	#FF8A6B
382	#FF8565
383	#FF8362
384	#FF9273
385	#FFA287
386	#FF9678
387	#FF9B7E
388	#FF8C6D
389	#FF7958
390	#FF7958
391	#FF7E5D
392	#FF8160
393	#FF8160
394	#FF8362
395	#FF8362
396	#FF8F70
397	#FF7958
398	#FF7958
399	#FF7755
400	#FF8160
401	#FF8565
402	#FF8A6B
403	#FF8A6B
404	#FF8F70
405	#FF8A6B
406	#FF8868
407	#FF8362
408	#FF8C6D
409	#FF997B
410	#FF9273
411	#FF8868
412	#FF7E5D
413	#FF7755
414	#FF7250
415	#FF7250
416	#FF7452
417	#FF7755
418	#FF6C4B
419	#FF6746
420	#FF9273
421	#FF9476
422	#FF6241
423	#FF6543
424	#FF6948
425	#FF5A39
426	#FF9476
427	#FF8F70
428	#FF8A6B
429	#FF8A6B
430	#FF8A6B
431	#FF8F70
432	#FF9273
433	#FF9B7E
434	#FF9273
435	#FF8A6B
436	#FF8160
437	#FF7755
438	#FF7755
439	#FF6F4D
440	#FF6948
441	#FF6F4D
442	#FF6C4B
443	#FF9B7E
444	#FF9476
445	#FF9476
446	#FF8868
447	#FF5434
448	#FF7250
449	#FF7755
450	#FF9678
451	#FF8F70
452	#FF8C6D
453	#FF8C6D
454	#FF8C6D
455	#FF8F70
456	#FF9476
457	#FF9B7E
458	#FF9476
459	#FF8C6D
460	#FF7E5D
461	#FF7C5B
462	#FF7452
463	#FF6C4B
464	#FF6746
465	#FF7755
466	#FF9D81
467	#FF9B7E
468	#FF9B7E
469	#FF7958
470	#FF5A39
471	#FF4E2F
472	#FF6C4B
473	#FF8160
474	#FF997B
475	#FF9678
476	#FF8F70
477	#FF8C6D
478	#FF8C6D
479	#FF9273
480	#FF9678
481	#FF9D81
482	#FF9678
483	#FF8A6B
484	#FF7C5B
485	#FF7958
486	#FF7452
487	#FF6C4B
488	#FF6C4B
489	#FF997B
490	#FF9678
491	#FF8362
492	#FF9B7E
493	#FF5A39
494	#FF4124
495	#FF3E22
496	#FF4A2C
497	#FF6241
498	#FF9B7E
499	#FF9476
500	#FF8F70
501	#FF8F70
502	#FF8F70
503	#FF9476
504	#FF9B7E
505	#FFA084
506	#FF997B
507	#FF9273
508	#FF8160
509	#FF7E5D
510	#FF7250
511	#FF6948
512	#FF8565
513	#FFA58A
514	#FF7958
515	#FF6F4D
516	#FF9D81
517	#FF4729
518	#FF4729
519	#FF4E2F
520	#FF4A2C
521	#FF5131
522	#FF9D81
523	#FF9678
524	#FF9476
525	#FF9273
526	#FF9273
527	#FF9678
528	#FF9D81
529	#FFA287
530	#FF9678
531	#FF9273
532	#FF8868
533	#FF7C5B
534	#FF7250
535	#FF6746
536	#FF8C6D
537	#FF9273
538	#FF6746
539	#FF6746
540	#FFA084
541	#FF6241
542	#FF5F3E
543	#FF6241
544	#FF4A2C
545	#FF5131
546	#FF9D81
547	#FF9678
548	#FF9678
549	#FF9678
550	#FF9476
551	#FF9B7E
552	#FFA084
553	#FFA58A
554	#FF8F70
555	#FF8C6D
556	#FF8A6B
557	#FF7C5B
558	#FF7250
559	#FF6948
560	#FF9D81
561	#FF6F4D
562	#FF6C4B
563	#FF6948
564	#FFA287
565	#FF6746
566	#FF6241
567	#FF6241
568	#FF6948
569	#FF6948
570	#FFA287
571	#FF9D81
572	#FF9B7E
573	#FF9B7E
574	#FF997B
575	#FFA084
576	#FFA084
