group	fill
1	#FEFDFF
2	#E3CFFF
3	#EFE4FF
4	#F6EFFF
5	#F5EDFF
6	#F2E8FF
7	#F8F2FF
8	#F7F1FF
9	#FFF4F0
10	#FFDFD3
11	#FEFEFF
12	#FCFAFF
13	#FAF6FF
14	#FFF5F1
15	#FFE9E1
16	#FFDACD
17	#FFEAE3
18	#FBF8FF
19	#FAF7FF
20	#FBF8FF
21	#F6EEFF
22	#E0CBFF
23	#ECDEFF
24	#EEE1FF
25	#FFE0D5
26	#D9BFFF
27	#F3EAFF
28	#FDFBFF
29	#F1E6FF
30	#FFFBFA
31	#F3EAFF
32	#E8D7FF
33	#F2E9FF
34	#F2E9FF
35	#F4ECFF
36	#FFE4DA
37	#FAF7FF
38	#FCFAFF
39	#F1E6FF
40	#FFFDFC
41	#F9F5FF
42	#FFE0D5
43	#FFECE5
44	#FFFEFE
45	#F6EEFF
46	#F8F3FF
47	#F6F0FF
48	#DDC6FF
49	#FFE0D5
50	#DBC3FF
51	#E1CCFF
52	#EFE3FF
53	#F1E6FF
54	#F7F1FF
55	#F0E5FF
56	#E8D7FF
57	#F7F1FF
58	#F2E9FF
59	#F1E7FF
60	#FFE8E0
61	#F4EBFF
62	#FCFAFF
63	#E7D5FF
64	#FFFFFF
65	#F1E7FF
66	#FFE0D5
67	#FFEEE8
68	#FDFBFF
69	#F6EEFF
70	#F5EDFF
71	#EFE4FF
72	#E2CEFF
73	#FFE2D8
74	#DDC6FF
75	#E4D2FF
76	#F8F2FF
77	#EFE3FF
78	#EFE3FF
79	#EADBFF
80	#FFFBF9
81	#F8F3FF
82	#FFFFFF
83	#EDE0FF
84	#FFE3D9
85	#F4EBFF
86	#F9F4FF
87	#E2CEFF
88	#ECDEFF
89	#EFE3FF
90	#FFF2ED
91	#FEFEFF
92	#FDFCFF
93	#F2E7FF
94	#F2E7FF
95	#F4EBFF
96	#E0CBFF
97	#FFD5C7
98	#E2CEFF
99	#EADBFF
100	#F8F3FF
101	#F3EAFF
102	#FFF9F7
103	#FFFCFB
104	#FFF7F5
105	#FAF6FF
106	#FFFFFF
107	#EADBFF
108	#FFE7DE
109	#F4EBFF
110	#EBDDFF
111	#F0E4FF
112	#EADBFF
113	#E8D7FF
114	#FFEEE8
115	#FEFDFF
116	#F2E9FF
117	#F2E7FF
118	#F0E4FF
119	#D7BDFF
120	#E7D6FF
121	#FFE3D9
122	#EEE1FF
123	#EADAFF
124	#FDFCFF
125	#F0E4FF
126	#FFE9E1
127	#FFE6DD
128	#FFE9E1
129	#FFF9F7
130	#F6EEFF
131	#F7F0FF
132	#FFF5F1
133	#DAC2FF
134	#EEE2FF
135	#EFE3FF
136	#EADBFF
137	#E8D7FF
138	#FFF5F1
139	#FFFDFC
140	#F9F4FF
141	#F2E9FF
142	#EFE3FF
143	#E2CEFF
144	#E6D4FF
145	#FFF3EF
146	#D3B7FF
147	#E1CCFF
148	#FFF9F7
149	#FCF9FF
150	#FFF1EC
151	#FFEDE7
152	#FFEDE7
153	#FDFCFF
154	#F4ECFF
155	#EEE2FF
156	#FFFFFF
157	#E9DAFF
158	#F0E4FF
159	#F8F2FF
160	#EBDDFF
161	#E0CAFF
162	#FFF2EE
163	#FFFFFF
164	#F2E7FF
165	#DFC9FF
166	#F0E5FF
167	#D8BEFF
168	#B993FF
169	#FFF7F4
170	#DDC6FF
171	#E8D7FF
172	#DEC8FF
173	#FDFBFF
174	#FFF3EF
175	#FFE9E1
176	#FFE5DC
177	#FFF7F5
178	#F2E8FF
179	#F9F5FF
180	#FFF9F6
181	#F9F5FF
182	#E8D7FF
183	#F8F2FF
184	#EDDFFF
185	#E8D8FF
186	#FBF9FF
187	#F8F3FF
188	#CCADFF
189	#C09CFF
190	#E9D9FF
191	#C5A2FF
192	#F5EDFF
193	#FFF0EA
194	#F3EAFF
195	#D9BFFF
196	#ECDEFF
197	#FFE2D8
198	#FFFBF9
199	#FFEDE6
200	#FFE7DE
201	#FFF9F7
202	#FCFAFF
203	#F9F5FF
204	#FFF8F6
205	#FBF8FF
206	#ECDEFF
207	#F5EDFF
208	#E3CFFF
209	#E9DAFF
210	#FFF5F1
211	#D5BAFF
212	#B891FF
213	#DCC5FF
214	#E9D9FF
215	#CDAFFF
216	#F1E6FF
217	#FBF9FF
218	#E8D7FF
219	#F8F3FF
220	#F0E5FF
221	#FBF8FF
222	#FFEFE9
223	#FFEBE4
224	#FFE3D9
225	#FDFBFF
226	#FFF5F2
227	#FFFFFF
228	#FFF6F3
229	#FFFBF9
230	#EFE3FF
231	#EDE0FF
232	#E2CEFF
233	#E7D5FF
234	#F5EEFF
235	#CAABFF
236	#D5B9FF
237	#D7BDFF
238	#E2CFFF
239	#E1CDFF
240	#EBDCFF
241	#DBC3FF
242	#E8D7FF
243	#EADBFF
244	#FAF6FF
245	#FFF8F5
246	#FFF5F2
247	#FFFFFF
248	#FFF5F1
249	#FFF1EC
250	#FFF9F7
251	#FBF8FF
252	#C09CFF
253	#F1E7FF
254	#EFE3FF
255	#E9D8FF
256	#DEC7FF
257	#E7D5FF
258	#F7F1FF
259	#F1E6FF
260	#C5A3FF
261	#C6A4FF
262	#DAC2FF
263	#E9D8FF
264	#F3E9FF
265	#FFFEFD
266	#E9D9FF
267	#E4D1FF
268	#F9F4FF
269	#FDFCFF
270	#E9D9FF
271	#F5EDFF
272	#F8F3FF
273	#FFF4F0
274	#FFF5F1
275	#F7F1FF
276	#FCFAFF
277	#F7F1FF
278	#FFEFE9
279	#FFE9E1
280	#FFDACD
281	#FFF9F7
282	#FFFFFF
283	#FFFFFE
284	#F8F2FF
285	#EEE2FF
286	#E9D9FF
287	#EADAFF
288	#EBDCFF
289	#F6EFFF
290	#EDDFFF
291	#ECDFFF
292	#F6EFFF
293	#FFFDFC
294	#FFFDFD
295	#FFEDE6
296	#FFF3EF
297	#FFF1EC
298	#FFFBF9
299	#FCFAFF
300	#C09CFF
301	#F7F1FF
302	#ECDEFF
303	#EADBFF
304	#DEC7FF
305	#E4D1FF
306	#DCC4FF
307	#E5D2FF
308	#D1B4FF
309	#D1B4FF
310	#D3B7FF
311	#E7D6FF
312	#E0CBFF
313	#E7D6FF
314	#DCC4FF
315	#F0E5FF
316	#FFFBFA
317	#FFF5F1
318	#FFEFE9
319	#FFF8F6
320	#FFFBFA
321	#FFFCFB
322	#FFF2ED
323	#FFFFFF
324	#D8BEFF
325	#FCFAFF
326	#F6EFFF
327	#EADBFF
328	#E8D8FF
329	#F8F2FF
330	#D0B3FF
331	#F6F0FF
332	#DDC5FF
333	#E4D1FF
334	#E3CFFF
335	#EEE1FF
336	#DCC5FF
337	#F0E5FF
338	#F0E4FF
339	#F0E4FF
340	#F9F5FF
341	#FFEEE8
342	#FFF7F4
343	#FFF3EF
344	#FFFBFA
345	#FFEDE6
346	#FFF4F0
347	#FDFCFF
348	#F6EFFF
349	#FFE6DC
350	#F4ECFF
351	#FBF8FF
352	#F1E6FF
353	#F5EDFF
354	#DEC7FF
355	#F8F2FF
356	#EADBFF
357	#DAC2FF
358	#EADBFF
359	#F9F4FF
360	#EADBFF
361	#E9D9FF
362	#F3E9FF
363	#EFE3FF
