group	fill
1	#FF9678
2	#FF8F70
3	#FF8C6D
4	#FF8A6B
5	#FF8C6D
6	#FF8868
7	#FF7C5B
8	#FF7E5D
9	#FF7E5D
10	#FF8868
11	#FF8F70
12	#FF9476
13	#FF7958
14	#FF5434
15	#FF230F
16	#FF1D0B
17	#FF5F3E
18	#FF9273
19	#FF8F70
20	#FF8F70
21	#FF8F70
22	#FF8F70
23	#FF9273
24	#FF9678
25	#FFAC93
26	#FFA084
27	#FF9678
28	#FF9678
29	#FF8F70
30	#FF8362
31	#FF8A6B
32	#FF9273
33	#FF7E5D
34	#FF7958
35	#FF6C4B
36	#FFAA90
37	#FF7452
38	#FF7452
39	#FF6C4B
40	#FF7250
41	#FF7452
42	#FFAC93
43	#FFAA90
44	#FFAA90
45	#FFAA90
46	#FFA88D
47	#FFAA90
48	#FFA88D
49	#FFAC93
50	#FFA084
51	#FF997B
52	#FF9476
53	#FF8F70
54	#FF8565
55	#FF8C6D
56	#FF9273
57	#FF7C5B
58	#FF7958
59	#FF6C4B
60	#FFAC93
61	#FF7452
62	#FF7452
63	#FF6F4D
64	#FF7250
65	#FF7755
66	#FFAC93
67	#FFAE95
68	#FFAC93
69	#FFAA90
70	#FFAC93
71	#FFAE95
72	#FFAC93
73	#FFAE95
74	#FFA58A
75	#FF9D81
76	#FF9678
77	#FF8A6B
78	#FF9476
79	#FF9D81
80	#FF7E5D
81	#FF6C4B
82	#FF7755
83	#FF6948
84	#FFB198
85	#FF6F4D
86	#FF7452
87	#FF7452
88	#FF7755
89	#FF8160
90	#FFB198
91	#FFB198
92	#FFB198
93	#FFAE95
94	#FFAE95
95	#FFAE95
96	#FFAE95
97	#FFB39B
98	#FFA287
99	#FF9D81
100	#FF9476
101	#FF8F70
102	#FF8A6B
103	#FF8A6B
104	#FF7C5B
105	#FF6948
106	#FF6C4B
107	#FF7250
108	#FFB69E
109	#FF6F4D
110	#FF7452
111	#FF7755
112	#FF7755
113	#FF8C6D
114	#FFB39B
115	#FFB39B
116	#FFB39B
117	#FFB39B
118	#FFB198
119	#FFB39B
120	#FFAE95
121	#FFB69E
122	#FFA287
123	#FF9B7E
124	#FF9273
125	#FF997B
126	#FF8362
127	#FF7C5B
128	#FF7250
129	#FF6948
130	#FF6746
131	#FF7452
132	#FFB8A1
133	#FF6F4D
134	#FF7E5D
135	#FF7958
136	#FF7755
137	#FF8C6D
138	#FFB8A1
139	#FFB8A1
140	#FFB39B
141	#FFB198
142	#FFAE95
143	#FFA58A
144	#FFA88D
145	#FFB8A1
146	#FFA287
147	#FF997B
148	#FF9476
149	#FF9476
150	#FF8160
151	#FF7C5B
152	#FF7452
153	#FF6F4D
154	#FF7250
155	#FF6F4D
156	#FFBBA5
157	#FF7250
158	#FF7250
159	#FF7452
160	#FF7C5B
161	#FF8160
162	#FFB8A1
163	#FFB8A1
164	#FFAA90
165	#FFAE95
166	#FF9476
167	#FFA58A
168	#FFAA90
169	#FFB8A1
170	#FFA287
171	#FFA58A
172	#FFA88D
173	#FF9678
174	#FF8362
175	#FF7958
176	#FF7250
177	#FF6F4D
178	#FF7250
179	#FF6F4D
180	#FFBBA5
181	#FF6F4D
182	#FF7755
183	#FF7452
184	#FF7C5B
185	#FF8565
186	#FFBBA5
187	#FFA88D
188	#FFA88D
189	#FF9D81
190	#FF9476
191	#FF8F70
192	#FF9D81
193	#FFBBA5
194	#FF9B7E
195	#FF9B7E
196	#FFA287
197	#FF9678
198	#FF8362
199	#FF7755
200	#FF7250
201	#FF7452
202	#FF7250
203	#FF6F4D
204	#FFC0AB
205	#FF7250
206	#FF7E5D
207	#FF8160
208	#FF7755
209	#FF7755
210	#FFB198
211	#FFBDA8
212	#FF9476
213	#FF8F70
214	#FF8A6B
215	#FF8C6D
216	#FF9476
217	#FFB8A1
218	#FF997B
219	#FF9476
220	#FF9D81
221	#FF9678
222	#FF7958
223	#FF7755
224	#FF7755
225	#FF7E5D
226	#FF7250
227	#FF7452
228	#FFAA90
229	#FF7755
230	#FF7958
231	#FF7E5D
232	#FF7E5D
233	#FF7C5B
234	#FFA88D
235	#FFAC93
236	#FF8C6D
237	#FF8A6B
238	#FF8A6B
239	#FF8F70
240	#FF9476
241	#FFB198
242	#FF9678
243	#FF9678
244	#FF8F70
245	#FF9476
246	#FF8160
247	#FF7755
248	#FF7452
249	#FF7755
250	#FF7250
251	#FF7452
252	#FFCCBB
253	#FF7452
254	#FF7958
255	#FF7C5B
256	#FF7E5D
257	#FF7C5B
258	#FFC7B5
259	#FF9273
260	#FF8868
261	#FF8A6B
262	#FF8A6B
263	#FF8F70
264	#FF9273
265	#FF9678
266	#FF9273
267	#FF8C6D
268	#FF8A6B
269	#FF8868
270	#FF8160
271	#FF7E5D
272	#FF7755
273	#FF7E5D
274	#FF7C5B
275	#FF6746
276	#FF9476
277	#FF5131
278	#FF6746
279	#FF230F
280	#FF1D0B
281	#FF7958
282	#FF9476
283	#FF8F70
284	#FF8F70
285	#FF8F70
286	#FF8F70
287	#FF9273
288	#FF997B
289	#FFCAB8
290	#FF997B
291	#FF9D81
292	#FF9B7E
293	#FF8F70
294	#FF7958
295	#FF7452
296	#FF7452
297	#FF7755
298	#FF7452
299	#FF7250
300	#FFCCBB
301	#FF7250
302	#FF7958
303	#FF7E5D
304	#FF7E5D
305	#FF8362
306	#FF997B
307	#FF8362
308	#FF8868
309	#FF8868
310	#FF8A6B
311	#FF8C6D
312	#FF8F70
313	#FF8F70
314	#FF9678
315	#FFA88D
316	#FFA084
317	#FF8C6D
318	#FF7C5B
319	#FF7250
320	#FF7250
321	#FF7452
322	#FF7452
323	#FF7250
324	#FF9D81
325	#FF7755
326	#FF7958
327	#FF8362
328	#FF8160
329	#FF8565
330	#FF8A6B
331	#FF8868
332	#FF8868
333	#FF8565
334	#FF8565
335	#FF8A6B
336	#FF8F70
337	#FF8362
338	#FF8F70
339	#FF9476
340	#FF9B7E
341	#FF8C6D
342	#FF7452
343	#FF7250
344	#FF7452
345	#FF7452
346	#FF7755
347	#FF7452
348	#FF8A6B
349	#FF7755
350	#FF7958
351	#FF7958
352	#FF8160
353	#FF8565
354	#FF8565
355	#FF8A6B
356	#FF8868
357	#FF8362
358	#FF8362
359	#FF8565
360	#FF8C6D
361	#FF8868
362	#FF9273
363	#FF8F70
364	#FF9476
365	#FF8160
366	#FF7452
367	#FF7250
368	#FF7755
369	#FF7755
370	#FF7755
371	#FF7958
372	#FF8565
373	#FF7755
374	#FF7755
375	#FF7958
376	#FF7E5D
377	#FF8868
378	#FF7E5D
379	#FF8160
380	#FF8868
381	#FF8362
382	#FF8362
383	#FF8362
384	#FF8A6B
385	#FF8C6D
386	#FF9273
387	#FF8F70
388	#FF8868
389	#FF7452
390	#FF7452
391	#FF7755
392	#FF7755
393	#FF7958
394	#FF7958
395	#FF7958
396	#FF8565
397	#FF7958
398	#FF7250
399	#FF7452
400	#FF7C5B
401	#FF8868
402	#FF7C5B
403	#FF7E5D
404	#FF8868
405	#FF8868
406	#FF8362
407	#FF8565
408	#FF8868
409	#FF997B
410	#FF9678
411	#FF8C6D
412	#FF8A6B
413	#FF8362
414	#FF7C5B
415	#FF7452
416	#FF6F4D
417	#FF6C4B
418	#FF6948
419	#FF6948
420	#FF997B
421	#FF8F70
422	#FF6746
423	#FF6C4B
424	#FF8868
425	#FF7958
426	#FF9678
427	#FF9273
428	#FF9273
429	#FF8F70
430	#FF8F70
431	#FF9476
432	#FF997B
433	#FF9B7E
434	#FF9678
435	#FF9273
436	#FF8A6B
437	#FF8A6B
438	#FF8362
439	#FF7755
440	#FF7452
441	#FF6746
442	#FF7250
443	#FF8F70
444	#FF9B7E
445	#FF8F70
446	#FF7755
447	#FF6746
448	#FF8F70
449	#FF9476
450	#FF997B
451	#FF9476
452	#FF9476
453	#FF9476
454	#FF9273
455	#FF9678
456	#FF9B7E
457	#FFA287
458	#FF9B7E
459	#FF9476
460	#FF9476
461	#FF9476
462	#FF8362
463	#FF6F4D
464	#FF6948
465	#FF7250
466	#FF9678
467	#FF8F70
468	#FFA084
469	#FF7452
470	#FF5636
471	#FF5434
472	#FF5636
473	#FF8F70
474	#FF9D81
475	#FF997B
476	#FF997B
477	#FF997B
478	#FF9678
479	#FF9D81
480	#FFA287
481	#FFA58A
482	#FF9D81
483	#FF9678
484	#FF997B
485	#FF9476
486	#FF7C5B
487	#FF7250
488	#FF7452
489	#FF8868
490	#FFA88D
491	#FF8A6B
492	#FFA287
493	#FF5F3E
494	#FF5C3C
495	#FF4E2F
496	#FF5131
497	#FF5F3E
498	#FFA084
499	#FF9B7E
500	#FF997B
501	#FF9D81
502	#FF9B7E
503	#FF9D81
504	#FFA58A
505	#FFA58A
