group	fill
1	#FF8160
2	#FF8160
3	#FF7E5D
4	#FF7958
5	#FF7755
6	#FF7452
7	#FF7755
8	#FF7C5B
9	#FF8160
10	#FF8F70
11	#FF9678
12	#FF8565
13	#FF9D81
14	#FFA287
15	#FFAE95
16	#FFBDA8
17	#FFD4C4
18	#FF8565
19	#FF8362
20	#FF8160
21	#FF7E5D
22	#FF8362
23	#FF8160
24	#FF8160
25	#FF9273
26	#FF7755
27	#FF7755
28	#FF7958
29	#FF7958
30	#FF7452
31	#FF7755
32	#FF9476
33	#FF8A6B
34	#FF8C6D
35	#FF8F70
36	#FF9273
37	#FF8F70
38	#FFA58A
39	#FFC5B2
40	#FFD1C1
41	#FFDCCF
42	#FF8F70
43	#FF8565
44	#FF8362
45	#FF8160
46	#FF8565
47	#FF7C5B
48	#FF8160
49	#FF9273
50	#FF7C5B
51	#FF7958
52	#FF7755
53	#FF7958
54	#FF7755
55	#FF7E5D
56	#FF9476
57	#FF8C6D
58	#FF8C6D
59	#FF8868
60	#FF9476
61	#FF8160
62	#FFA58A
63	#FFC7B5
64	#FFD6C8
65	#FFE9E0
66	#FF8F70
67	#FF8868
68	#FF8160
69	#FF8160
70	#FF8160
71	#FF7E5D
72	#FF7E5D
73	#FF9476
74	#FF7E5D
75	#FF7755
76	#FF7452
77	#FF7250
78	#FF8362
79	#FF9273
80	#FF8160
81	#FF7C5B
82	#FF8868
83	#FF8160
84	#FF9476
85	#FF8C6D
86	#FF997B
87	#FFC7B5
88	#FFDCCF
89	#FFF3EF
90	#FF8F70
91	#FF8565
92	#FF7E5D
93	#FF8160
94	#FF7E5D
95	#FF7C5B
96	#FF8160
97	#FF9678
98	#FF8160
99	#FF7755
100	#FF6C4B
101	#FF7755
102	#FF7E5D
103	#FF8868
104	#FF8362
105	#FF7C5B
106	#FF8362
107	#FF8C6D
108	#FF9678
109	#FF8C6D
110	#FFAE95
111	#FFCAB8
112	#FFDED2
113	#FFF6F3
114	#FF8C6D
115	#FF8362
116	#FF7E5D
117	#FF8362
118	#FF8160
119	#FF8362
120	#FF8362
121	#FF9678
122	#FF8565
123	#FF8160
124	#FF7452
125	#FF8565
126	#FF7958
127	#FF7958
128	#FF7C5B
129	#FF7C5B
130	#FF8565
131	#FF8C6D
132	#FF9476
133	#FFA58A
134	#FFAE95
135	#FFA88D
136	#FFDED2
137	#FFF6F3
138	#FF8A6B
139	#FF8160
140	#FF8565
141	#FF8565
142	#FF8868
143	#FF9273
144	#FF9273
145	#FF997B
146	#FFA287
147	#FF8160
148	#FF8362
149	#FF8160
150	#FF7958
151	#FF7958
152	#FF7958
153	#FF8160
154	#FF8C6D
155	#FF8F70
156	#FF9273
157	#FF9476
158	#FF8F70
159	#FF9476
160	#FFD6C8
161	#FFF1EB
162	#FF8A6B
163	#FF8868
164	#FF9B7E
165	#FF9273
166	#FFAC93
167	#FFBDA8
168	#FFB8A1
169	#FF9678
170	#FF9476
171	#FF9D81
172	#FF9678
173	#FF8565
174	#FF7755
175	#FF7958
176	#FF7958
177	#FF7E5D
178	#FF8C6D
179	#FF8868
180	#FF8C6D
181	#FF9273
182	#FF9678
183	#FF9476
184	#FFA287
185	#FFD4C4
186	#FF8C6D
187	#FFA88D
188	#FFCFBE
189	#FFCAB8
190	#FFB198
191	#FF9D81
192	#FF8F70
193	#FF8F70
194	#FF8565
195	#FF8160
196	#FF9273
197	#FF7452
198	#FF7C5B
199	#FF7958
200	#FF7958
201	#FF8565
202	#FF8362
203	#FF8868
204	#FF8A6B
205	#FF9273
206	#FF9B7E
207	#FFA084
208	#FFA88D
209	#FFA88D
