group	fill
1	#FFE5DC
2	#F8F2FF
3	#F3EAFF
4	#F4EBFF
5	#E6D5FF
6	#E6D4FF
7	#EFE3FF
8	#D9C0FF
9	#E5D3FF
10	#EEE2FF
11	#E7D6FF
12	#FFF1EB
13	#E5D2FF
14	#D1B5FF
15	#C4A1FF
16	#B58EFF
17	#B892FF
18	#FFF5F1
19	#FFFFFF
20	#FBF8FF
21	#F6EEFF
22	#F8F3FF
23	#F9F4FF
24	#F7F1FF
25	#FFECE4
26	#FCF9FF
27	#FFF3EF
28	#F5EDFF
29	#F0E4FF
30	#F1E6FF
31	#F9F4FF
32	#FFD2C3
33	#FFF2EC
34	#FFFCFB
35	#FFF5F2
36	#FFEEE8
37	#F4ECFF
38	#FFF0EA
39	#D7BDFF
40	#DEC8FF
41	#E8D7FF
42	#FFF5F2
43	#FFFDFC
44	#F7F1FF
45	#FDFCFF
46	#F7F0FF
47	#F8F3FF
48	#F6EEFF
49	#FFECE4
50	#FBF9FF
51	#FEFDFF
52	#EEE2FF
53	#F0E4FF
54	#FBF7FF
55	#FFFCFB
56	#FFD2C3
57	#FFE6DC
58	#FFFCFB
59	#FFF9F7
60	#FFECE5
61	#FFF9F6
62	#FFF0EA
63	#F1E7FF
64	#F9F5FF
65	#FFFFFE
66	#FFF5F2
67	#FFFFFF
68	#FFFFFE
69	#FDFCFF
70	#F7F0FF
71	#F3E9FF
72	#F2E7FF
73	#FFE6DD
74	#F9F5FF
75	#FBF8FF
76	#FBF8FF
77	#F7F1FF
78	#FFF7F4
79	#FFD7C9
80	#FFFAF8
81	#F2E7FF
82	#FFF8F6
83	#FDFCFF
84	#FFEAE3
85	#FFF2ED
86	#FFEDE6
87	#FFEFE9
88	#FAF6FF
89	#F9F4FF
90	#FFF6F2
91	#FDFCFF
92	#FEFDFF
93	#FDFBFF
94	#F5EDFF
95	#F4EBFF
96	#EEE2FF
97	#FFE1D6
98	#FFF5F1
99	#FFF5F1
100	#FFFEFE
101	#FBF9FF
102	#FFF1EC
103	#FFE2D8
104	#F8F3FF
105	#F6EFFF
106	#FEFDFF
107	#FFFFFF
108	#FFEAE3
109	#FFF2ED
110	#FFE2D8
111	#FDFBFF
112	#F8F2FF
113	#F4ECFF
114	#FFFAF8
115	#FFFDFD
116	#FBF8FF
117	#F4ECFF
118	#EFE3FF
119	#F0E5FF
120	#F5EEFF
121	#FFE5DB
122	#FFF7F4
123	#FFFCFB
124	#FFFBF9
125	#FFEFE9
126	#FBF9FF
127	#FBF8FF
128	#F4ECFF
129	#FAF6FF
130	#FAF6FF
131	#FFF3EF
132	#FFEFE9
133	#FFECE4
134	#FFF3EE
135	#FFEDE6
136	#F8F2FF
137	#F4ECFF
138	#FFFEFE
139	#FCF9FF
140	#F0E4FF
141	#F3E9FF
142	#F7F1FF
143	#FFFEFE
144	#FFFAF8
145	#FFDDD1
146	#FFE2D7
147	#E9DAFF
148	#FDFCFF
149	#FFECE5
150	#FFFEFD
151	#FBF8FF
152	#F4ECFF
153	#FDFCFF
154	#FFFBF9
155	#FDFBFF
156	#FFFBFA
157	#FFF9F7
158	#FFF2ED
159	#FEFEFF
160	#FFF3EE
161	#F5EEFF
162	#FBF9FF
163	#FCF9FF
164	#FFE9E1
165	#FFFDFC
166	#FFD5C6
167	#FFBAA3
168	#FFB69F
169	#FFEBE3
170	#FFDDD1
171	#FFEDE7
172	#FFE2D7
173	#FFEFE9
174	#FFF9F7
175	#F8F3FF
176	#FBF7FF
177	#FFFEFE
178	#FFFBFA
179	#FBF7FF
180	#E7D6FF
181	#FFFFFE
182	#FFFFFF
183	#FEFEFF
184	#FFF5F1
185	#FFE6DD
186	#FFFCFB
187	#FFCDBC
188	#FFF9F6
189	#FFA98F
190	#FFDED3
191	#FFECE4
192	#FFECE5
193	#FCFAFF
194	#FFF3EE
195	#FFE6DC
196	#FFDBCF
197	#FFF2EC
198	#FFFAF8
199	#FFF9F7
200	#F9F5FF
201	#FFFCFB
202	#FFFAF8
203	#FBF7FF
204	#F2E8FF
205	#F2E9FF
206	#FFFDFD
207	#F0E4FF
208	#F0E4FF
209	#F2E9FF
210	#FFF2EE
