group	fill
1	#FF997B
2	#FF9678
3	#FF8C6D
4	#FF8A6B
5	#FF7E5D
6	#FF7452
7	#FF7755
8	#FF7E5D
9	#FF8160
10	#FF8565
11	#FF8565
12	#FF9678
13	#FF7958
14	#FF6948
15	#FF4E2F
16	#FF6241
17	#FF8362
18	#FF9476
19	#FF8C6D
20	#FF8A6B
21	#FF8A6B
22	#FF8868
23	#FF8F70
24	#FF997B
25	#FFAA90
26	#FF9B7E
27	#FF8F70
28	#FF8C6D
29	#FF8160
30	#FF7958
31	#FF8F70
32	#FF9273
33	#FF7E5D
34	#FF7452
35	#FF6948
36	#FFAA90
37	#FF6746
38	#FF6948
39	#FF6C4B
40	#FF7452
41	#FF7C5B
42	#FFA88D
43	#FFA287
44	#FFA58A
45	#FFA287
46	#FF9D81
47	#FF9D81
48	#FF9D81
49	#FFAA90
50	#FF997B
51	#FF9273
52	#FF8F70
53	#FF8160
54	#FF7E5D
55	#FF9273
56	#FF9273
57	#FF7452
58	#FF7452
59	#FF6948
60	#FFAA90
61	#FF7250
62	#FF6948
63	#FF7958
64	#FF7C5B
65	#FF8160
66	#FFA88D
67	#FFA88D
68	#FFA88D
69	#FFA287
70	#FFA084
71	#FFA084
72	#FFA287
73	#FFAC93
74	#FF997B
75	#FF8F70
76	#FF9273
77	#FF8565
78	#FF8868
79	#FF9678
80	#FF7250
81	#FF6948
82	#FF6C4B
83	#FF6746
84	#FFAC93
85	#FF7755
86	#FF7250
87	#FF7E5D
88	#FF7E5D
89	#FF8868
90	#FFAC93
91	#FFAA90
92	#FFAA90
93	#FFA58A
94	#FFA287
95	#FFA287
96	#FFA58A
97	#FFAE95
98	#FF997B
99	#FF8C6D
100	#FF8A6B
101	#FF8362
102	#FF7755
103	#FF7958
104	#FF6C4B
105	#FF6241
106	#FF6948
107	#FF6C4B
108	#FFB198
109	#FF7755
110	#FF7755
111	#FF8868
112	#FF8362
113	#FF9273
114	#FFAE95
115	#FFAE95
116	#FFAA90
117	#FFA88D
118	#FFA88D
119	#FFA88D
120	#FFA58A
121	#FFB198
122	#FF997B
123	#FF8C6D
124	#FF8565
125	#FF8C6D
126	#FF6C4B
127	#FF6C4B
128	#FF6543
129	#FF6543
130	#FF6948
131	#FF7452
132	#FFB69E
133	#FF7958
134	#FF8565
135	#FF7C5B
136	#FF8362
137	#FF9273
138	#FFB39B
139	#FFB198
140	#FFAC93
141	#FFAA90
142	#FFAA90
143	#FF9678
144	#FFA287
145	#FFB69E
146	#FFA084
147	#FF9476
148	#FF8362
149	#FF8565
150	#FF7250
151	#FF7250
152	#FF6948
153	#FF6F4D
154	#FF7250
155	#FF6F4D
156	#FFB69E
157	#FF7755
158	#FF7250
159	#FF7452
160	#FF8362
161	#FF8868
162	#FFB69E
163	#FFB39B
164	#FFA287
165	#FFAA90
166	#FF8362
167	#FF9B7E
168	#FFA58A
169	#FFB8A1
170	#FF9678
171	#FFAC93
172	#FF9D81
173	#FF8868
174	#FF7958
175	#FF7452
176	#FF6F4D
177	#FF6F4D
178	#FF7452
179	#FF6C4B
180	#FFB8A1
181	#FF6F4D
182	#FF7452
183	#FF7452
184	#FF7958
185	#FF8C6D
186	#FFB69E
187	#FF997B
188	#FF9678
189	#FF9476
190	#FF8A6B
191	#FF8565
192	#FF8A6B
193	#FFB8A1
194	#FF8A6B
195	#FF8C6D
196	#FFA084
197	#FF8A6B
198	#FF8362
199	#FF6F4D
200	#FF6F4D
201	#FF7755
202	#FF6F4D
203	#FF6C4B
204	#FFB8A1
205	#FF7452
206	#FF7C5B
207	#FF7E5D
208	#FF7958
209	#FF7E5D
210	#FFAA90
211	#FFAE95
212	#FF8C6D
213	#FF8868
214	#FF7E5D
215	#FF8160
216	#FF8362
217	#FFBBA5
218	#FF8C6D
219	#FF8160
220	#FF9273
221	#FF8A6B
222	#FF6F4D
223	#FF6F4D
224	#FF6F4D
225	#FF7E5D
226	#FF6F4D
227	#FF7250
228	#FF9D81
229	#FF7250
230	#FF7452
231	#FF7C5B
232	#FF7E5D
233	#FF7E5D
234	#FF9678
235	#FF997B
236	#FF8362
237	#FF7C5B
238	#FF8565
239	#FF8868
240	#FF8A6B
241	#FF9D81
242	#FF8868
243	#FF8362
244	#FF7452
245	#FF8362
246	#FF7958
247	#FF6F4D
248	#FF7250
249	#FF7755
250	#FF7250
251	#FF7755
252	#FFBDA8
253	#FF7452
254	#FF7452
255	#FF7958
256	#FF7E5D
257	#FF7E5D
258	#FFBBA5
259	#FF8565
260	#FF7C5B
261	#FF8160
262	#FF8565
263	#FF8565
264	#FF8565
265	#FF9B7E
266	#FF9476
267	#FF8F70
268	#FF8C6D
269	#FF7C5B
270	#FF7755
271	#FF7250
272	#FF7755
273	#FF8160
274	#FF8160
275	#FF6C4B
276	#FF9678
277	#FF6241
278	#FF6746
279	#FF4E2F
280	#FF6241
281	#FF8C6D
282	#FF9678
283	#FF9273
284	#FF8A6B
285	#FF8A6B
286	#FF8A6B
287	#FF8F70
288	#FF997B
289	#FFC2AE
290	#FF8565
291	#FF8C6D
292	#FF7755
293	#FF7958
294	#FF7250
295	#FF6F4D
296	#FF7250
297	#FF7755
298	#FF7755
299	#FF7250
300	#FFBDA8
301	#FF7452
302	#FF7452
303	#FF7755
304	#FF7E5D
305	#FF7E5D
306	#FF9273
307	#FF7452
308	#FF7958
309	#FF7E5D
310	#FF8362
311	#FF8565
312	#FF8160
313	#FF8362
314	#FF8565
315	#FF9678
316	#FF8A6B
317	#FF7755
318	#FF7452
319	#FF6C4B
320	#FF6F4D
321	#FF6F4D
322	#FF7755
323	#FF7452
324	#FF8F70
325	#FF7452
326	#FF7958
327	#FF7958
328	#FF7C5B
329	#FF8160
330	#FF8565
331	#FF7C5B
332	#FF7958
333	#FF7E5D
334	#FF8362
335	#FF8362
336	#FF8362
337	#FF7250
338	#FF7E5D
339	#FF8160
340	#FF8565
341	#FF7755
342	#FF6C4B
343	#FF6C4B
344	#FF6F4D
345	#FF6F4D
346	#FF7452
347	#FF6F4D
348	#FF7958
349	#FF7452
350	#FF7958
351	#FF7755
352	#FF7E5D
353	#FF8362
354	#FF7C5B
355	#FF8160
356	#FF7E5D
357	#FF7E5D
358	#FF8362
359	#FF8160
360	#FF8160
361	#FF8160
362	#FF7E5D
363	#FF7958
364	#FF8160
365	#FF7755
366	#FF6C4B
367	#FF6F4D
368	#FF7250
369	#FF7755
370	#FF7250
371	#FF7250
372	#FF7755
373	#FF7452
374	#FF7755
375	#FF7755
376	#FF8160
377	#FF8868
378	#FF7452
379	#FF7452
380	#FF7E5D
381	#FF8362
382	#FF8362
383	#FF7E5D
384	#FF8160
385	#FF8868
386	#FF8160
387	#FF8362
388	#FF7958
389	#FF6948
390	#FF6948
391	#FF7250
392	#FF7755
393	#FF7452
394	#FF7452
395	#FF7452
396	#FF7755
397	#FF7250
398	#FF7250
399	#FF7755
400	#FF7E5D
401	#FF8868
402	#FF7755
403	#FF6C4B
404	#FF7C5B
405	#FF8362
406	#FF8362
407	#FF7E5D
408	#FF7958
409	#FF9D81
410	#FF9476
411	#FF8F70
412	#FF8C6D
413	#FF7E5D
414	#FF7452
415	#FF7755
416	#FF7958
417	#FF7C5B
418	#FF7250
419	#FF6948
420	#FF9B7E
421	#FF7C5B
422	#FF6746
423	#FF6C4B
424	#FF8160
425	#FF8C6D
426	#FF9B7E
427	#FF9476
428	#FF8F70
429	#FF8C6D
430	#FF8C6D
431	#FF8F70
432	#FF9B7E
433	#FFA287
434	#FF9678
435	#FF8C6D
436	#FF8868
437	#FF7E5D
438	#FF7452
439	#FF7250
440	#FF6F4D
441	#FF7958
442	#FF7250
443	#FF8362
444	#FF9D81
445	#FF7C5B
446	#FF6C4B
447	#FF6746
448	#FF7755
449	#FF997B
450	#FF9B7E
451	#FF9476
452	#FF8F70
453	#FF9273
454	#FF8C6D
455	#FF9273
456	#FF9D81
457	#FFA287
458	#FF997B
459	#FF9273
460	#FF8C6D
461	#FF7958
462	#FF7755
463	#FF7452
464	#FF7250
465	#FF8A6B
466	#FFA88D
467	#FF8362
468	#FFA287
469	#FF7452
470	#FF6543
471	#FF6746
472	#FF6948
473	#FF8F70
474	#FF9D81
475	#FF9678
476	#FF9273
477	#FF9476
478	#FF9273
479	#FF9678
480	#FF9D81
481	#FFA58A
482	#FF9B7E
483	#FF9678
484	#FF8565
485	#FF7958
486	#FF7452
487	#FF7250
488	#FF7958
489	#FFA88D
490	#FFBBA5
491	#FF7E5D
492	#FFA287
493	#FF5F3E
494	#FF6948
495	#FF6543
496	#FF6746
497	#FF7452
498	#FFA084
499	#FF9678
500	#FF9476
501	#FF9476
502	#FF9476
503	#FF997B
504	#FFA084
505	#FFA88D
506	#FF997B
507	#FF9476
508	#FF8565
509	#FF7E5D
510	#FF7755
511	#FF6F4D
512	#FFA58A
513	#FFCAB8
514	#FF8A6B
515	#FF7C5B
516	#FFA287
517	#FF6241
518	#FF6543
519	#FF5C3C
520	#FF5636
521	#FF5C3C
522	#FFA287
523	#FF997B
524	#FF9678
525	#FF9678
526	#FF9476
527	#FF9B7E
528	#FFA287
529	#FFA88D
530	#FF9B7E
531	#FF9476
532	#FF8868
533	#FF7755
534	#FF7755
535	#FF6F4D
536	#FFAA90
537	#FFA88D
538	#FF6F4D
539	#FF6F4D
540	#FFA287
541	#FF6543
542	#FF6948
543	#FF6C4B
544	#FF5636
545	#FF5C3C
546	#FFA287
547	#FF9B7E
548	#FF997B
549	#FF9B7E
550	#FF997B
551	#FF9D81
552	#FFA084
553	#FFA88D
554	#FF997B
555	#FF8F70
556	#FF8868
557	#FF7C5B
558	#FF7452
559	#FF7452
560	#FFA287
561	#FF7C5B
562	#FF6948
563	#FF6948
564	#FFA58A
565	#FF5C3C
566	#FF5F3E
567	#FF6C4B
568	#FF6C4B
569	#FF6F4D
570	#FFA58A
571	#FF9D81
572	#FF9D81
573	#FFA084
574	#FF9D81
575	#FF9D81
576	#FFA287
