group	fill
1	#FF8C6D
2	#FF997B
3	#FF9476
4	#FF8A6B
5	#FF8160
6	#FF8362
7	#FF8160
8	#FF8362
9	#FF8868
10	#FF9476
11	#FF9D81
12	#FF8C6D
13	#FFA88D
14	#FFAE95
15	#FFBBA5
16	#FFCCBB
17	#FFE6DD
18	#FF8A6B
19	#FF8565
20	#FF8565
21	#FF8868
22	#FF8868
23	#FF8C6D
24	#FF997B
25	#FFAC93
26	#FF9273
27	#FF8C6D
28	#FF8A6B
29	#FF8565
30	#FF7958
31	#FF8565
32	#FFA084
33	#FF8F70
34	#FF8F70
35	#FF8565
36	#FFAA90
37	#FF8868
38	#FF9678
39	#FFBBA5
40	#FFCFBE
41	#FFDED2
42	#FFAA90
43	#FFA084
44	#FF997B
45	#FF9678
46	#FF9476
47	#FF9678
48	#FF997B
49	#FFAC93
50	#FF8F70
51	#FF8C6D
52	#FF8868
53	#FF8565
54	#FF8160
55	#FF8C6D
56	#FFA084
57	#FF9476
58	#FF8F70
59	#FF8565
60	#FFAC93
61	#FF8C6D
62	#FF9678
63	#FFB8A1
64	#FFCCBB
65	#FFDCCF
66	#FFAA90
67	#FFA287
68	#FF9D81
69	#FF9678
70	#FF9476
71	#FF9678
72	#FF9678
73	#FFB198
74	#FF9476
75	#FF8C6D
76	#FF8565
77	#FF8362
78	#FF9273
79	#FF997B
80	#FF8A6B
81	#FF7C5B
82	#FF8A6B
83	#FF8362
84	#FFAE95
85	#FF8868
86	#FF8F70
87	#FFB8A1
88	#FFCAB8
89	#FFD9CB
90	#FFAA90
91	#FFA287
92	#FF9B7E
93	#FF9678
94	#FF9678
95	#FF997B
96	#FF997B
97	#FFB198
98	#FF9273
99	#FF8F70
100	#FF8565
101	#FF8A6B
102	#FF8A6B
103	#FF8C6D
104	#FF8362
105	#FF7C5B
106	#FF7E5D
107	#FF8565
108	#FFAC93
109	#FF8868
110	#FF9678
111	#FFB69E
112	#FFC5B2
113	#FFD9CB
114	#FFA88D
115	#FFA084
116	#FF997B
117	#FF9678
118	#FF997B
119	#FF9D81
120	#FF9B7E
121	#FFB198
122	#FF9273
123	#FF8F70
124	#FF8868
125	#FF9476
126	#FF8160
127	#FF7E5D
128	#FF7C5B
129	#FF7C5B
130	#FF8565
131	#FF8868
132	#FFAC93
133	#FF9273
134	#FFA084
135	#FF9476
136	#FFC5B2
137	#FFD9CB
138	#FFA58A
139	#FF9D81
140	#FF9B7E
141	#FF9B7E
142	#FF9B7E
143	#FF9476
144	#FF9678
145	#FFAE95
146	#FFA084
147	#FF8C6D
148	#FF8868
149	#FF8F70
150	#FF8160
151	#FF7E5D
152	#FF7755
153	#FF8160
154	#FF8868
155	#FF8868
156	#FFA88D
157	#FF8C6D
158	#FF8565
159	#FF8868
160	#FFB8A1
161	#FFD1C1
162	#FFA287
163	#FFA287
164	#FF9D81
165	#FF9D81
166	#FF8868
167	#FF997B
168	#FFA084
169	#FFAC93
170	#FF9B7E
171	#FFAC93
172	#FFA084
173	#FF8C6D
174	#FF8362
175	#FF7E5D
176	#FF7C5B
177	#FF7E5D
178	#FF8565
179	#FF8565
180	#FFA287
181	#FF8868
182	#FF8A6B
183	#FF8868
184	#FF9476
185	#FFBDA8
186	#FFA58A
187	#FF9678
188	#FFAC93
189	#FFA084
190	#FF997B
191	#FF8160
192	#FF8C6D
193	#FFA58A
194	#FF8A6B
195	#FF9476
196	#FFA287
197	#FF8C6D
198	#FF8F70
199	#FF7E5D
200	#FF7C5B
201	#FF8362
202	#FF8160
203	#FF8565
204	#FF9D81
205	#FF8565
206	#FF8A6B
207	#FF9273
208	#FF9273
209	#FF8F70
210	#FF997B
211	#FFBBA5
212	#FFA287
213	#FF997B
214	#FF8868
215	#FF8362
216	#FF8868
217	#FF9678
218	#FF8A6B
219	#FF8160
220	#FF8F70
221	#FF9678
222	#FF8868
223	#FF7E5D
224	#FF7E5D
225	#FF8A6B
226	#FF8160
227	#FF8362
228	#FF8160
229	#FF8A6B
230	#FF8C6D
231	#FF9476
232	#FF997B
233	#FF9273
234	#FF8C6D
235	#FFAE95
236	#FF9273
237	#FF8A6B
238	#FF8A6B
239	#FF8565
240	#FF8565
241	#FF6948
242	#FF8A6B
243	#FF8362
244	#FF7958
245	#FF8C6D
246	#FF8565
247	#FF7C5B
248	#FF7C5B
249	#FF8160
