group	fill
1	#FF8A6B
2	#FF7250
3	#FF7755
4	#FF7958
5	#FF7250
6	#FF7452
7	#FF7E5D
8	#FF7E5D
9	#FF8868
10	#FF8F70
11	#FF8F70
12	#FF8565
13	#FF997B
14	#FFAA90
15	#FFBDA8
16	#FFD1C1
17	#FFEBE4
18	#FF8362
19	#FF8160
20	#FF7C5B
21	#FF7C5B
22	#FF6F4D
23	#FF6746
24	#FF6948
25	#FFA084
26	#FF6948
27	#FF6C4B
28	#FF6C4B
29	#FF6F4D
30	#FF6F4D
31	#FF8160
32	#FF9B7E
33	#FF8C6D
34	#FF8F70
35	#FF8C6D
36	#FF9D81
37	#FF8F70
38	#FFAC93
39	#FFCFBE
40	#FFE0D6
41	#FFEEE8
42	#FF9B7E
43	#FF9476
44	#FF8565
45	#FF8160
46	#FF8565
47	#FF7958
48	#FF7755
49	#FFA084
50	#FF6C4B
51	#FF6543
52	#FF6948
53	#FF6F4D
54	#FF6C4B
55	#FF8565
56	#FF9B7E
57	#FF9273
58	#FF8F70
59	#FF8565
60	#FFA287
61	#FF8362
62	#FFAC93
63	#FFD4C4
64	#FFE0D6
65	#FFEEE8
66	#FF9B7E
67	#FF8F70
68	#FF8868
69	#FF8160
70	#FF8160
71	#FF7958
72	#FF7250
73	#FFA58A
74	#FF6C4B
75	#FF6746
76	#FF6543
77	#FF6948
78	#FF7755
79	#FF8A6B
80	#FF8160
81	#FF7452
82	#FF8C6D
83	#FF7C5B
84	#FFA58A
85	#FF8160
86	#FF9B7E
87	#FFD4C4
88	#FFE6DD
89	#FFF1EB
90	#FF9B7E
91	#FF8C6D
92	#FF8362
93	#FF8160
94	#FF7E5D
95	#FF7C5B
96	#FF7250
97	#FFA88D
98	#FF7250
99	#FF6746
100	#FF6241
101	#FF6C4B
102	#FF7E5D
103	#FF8565
104	#FF7C5B
105	#FF7755
106	#FF8160
107	#FF8C6D
108	#FFA58A
109	#FF8160
110	#FFA88D
111	#FFD4C4
112	#FFE3D9
113	#FFF3EF
114	#FF997B
115	#FF8A6B
116	#FF8565
117	#FF8160
118	#FF7E5D
119	#FF7755
120	#FF7958
121	#FFA88D
