group	fill
1	#FFECE5
2	#FFF5F1
3	#FFF0EB
4	#FFEBE4
5	#FFE4DB
6	#FFD6C7
7	#FFCBB9
8	#FFD1C1
9	#FFD4C5
10	#FFD7C9
11	#FFE0D5
12	#FFF6F3
13	#FFE7DE
14	#FFE2D7
15	#FFF6F2
16	#FFF0EB
17	#FFCAB8
18	#FFFAF8
19	#FFFBFA
20	#FFF7F4
21	#FFECE5
22	#FBF9FF
23	#FFF5F1
24	#FFE8E0
25	#FFDACC
26	#FFE1D6
27	#FFF5F1
28	#FFEEE8
29	#FFE4DA
30	#FFE9E1
31	#FFDACD
32	#FFF6F3
33	#FFFCFB
34	#FFFDFC
35	#FFF7F5
36	#FFE2D7
37	#FFE3D9
38	#FFEFE9
39	#F0E5FF
40	#F7F1FF
41	#FFF9F7
42	#FFEAE3
43	#FFD5C7
44	#FFEAE2
45	#FFF8F6
46	#F5EDFF
47	#FFF5F1
48	#FFF8F6
49	#FFDACC
50	#FFF7F4
51	#FBF7FF
52	#FEFDFF
53	#FFE4DA
54	#FFEAE2
55	#FFE6DD
56	#FFF6F3
57	#FFEDE7
58	#FFFDFC
59	#FFF0EB
60	#FFEAE2
61	#FFCAB8
62	#FFEFE9
63	#F4ECFF
64	#EFE3FF
65	#E6D4FF
66	#FFEAE3
67	#FFDFD4
68	#FFEAE2
69	#FFF8F6
70	#F8F3FF
71	#FFFDFC
72	#FFF7F5
73	#FFDACD
74	#FFFFFE
75	#FDFCFF
76	#F7F1FF
77	#FFE3D9
78	#F9F5FF
79	#FEFDFF
80	#FFE1D6
81	#FFECE4
82	#FFECE5
83	#FFEAE2
84	#FFEAE2
85	#FFFBF9
86	#FFE9E1
87	#F4ECFF
88	#E6D4FF
89	#CEAFFF
90	#FFEAE3
91	#FFE2D8
92	#FFE9E1
93	#FDFCFF
94	#FDFBFF
95	#FFEFE9
96	#FFF7F4
97	#FFD8CB
98	#F8F3FF
99	#FCFAFF
100	#FFF6F3
101	#FFFAF8
102	#FFE8DF
103	#FFF5F1
104	#FFF7F4
105	#FFF1EC
106	#FFEEE8
107	#FFFCFB
108	#FFEEE8
109	#FFFBF9
110	#EADAFF
111	#ECDEFF
112	#D4B9FF
113	#C7A5FF
114	#FFDED3
115	#FFDED2
116	#FFE9E1
117	#F9F4FF
118	#FFF9F6
119	#FFF4F0
120	#FFF9F7
121	#FFDACD
122	#FDFCFF
123	#F5EDFF
124	#FFFDFC
125	#FFF7F4
126	#FFECE5
127	#FFE9E1
128	#FFF3EF
129	#FFEEE8
130	#FFF6F3
131	#FFFCFB
132	#FFE9E1
133	#EDE0FF
134	#EBDDFF
135	#FBF8FF
136	#D4B9FF
137	#C7A5FF
138	#FFE0D4
139	#FFE0D4
140	#FFF4F0
141	#FEFDFF
142	#FFF7F4
143	#F4ECFF
144	#F7F1FF
145	#FFECE5
146	#FFEDE7
147	#FFE2D8
148	#F9F4FF
