group	fill
1	#FDFCFF
2	#FFF9F6
3	#F3EAFF
4	#FFECE5
5	#FFDCCF
6	#FFDDD1
7	#FFEEE8
8	#FFF7F5
9	#FFF0EB
10	#FFF3EE
11	#FDFBFF
12	#FFF3EF
13	#FFE8E0
14	#FFE9E1
15	#FFE5DC
16	#FFD0BF
17	#FFD3C4
18	#FFFAF8
19	#FFF8F6
20	#FFFBFA
21	#FBF7FF
22	#F0E4FF
23	#FFFAF8
24	#FFEDE7
25	#FFCDBC
26	#FFEBE4
27	#FFFEFE
28	#FFC5B1
29	#FFDDD1
30	#FFE8E0
31	#FFD7C9
32	#F4EBFF
33	#F8F2FF
34	#FFFAF8
35	#FFECE4
36	#FFDACC
37	#FFE9E1
38	#F2E7FF
39	#D4B8FF
40	#D3B7FF
41	#D5B9FF
42	#FFD8CA
43	#FFE6DD
44	#FFE6DD
45	#FFE8E0
46	#FFF3EE
47	#FFEAE3
48	#FFDED2
49	#FFCDBC
50	#FFE6DC
51	#FFE6DC
52	#FFC4B1
53	#FFDDD1
54	#FFE5DB
55	#FFDDD1
56	#F4EBFF
57	#F4EBFF
58	#FFFAF8
59	#FFF5F1
60	#FFD1C1
61	#FFECE5
62	#F2E7FF
63	#C9A9FF
64	#D1B4FF
65	#CCACFF
66	#FFD8CA
67	#FFE4DB
68	#FFE2D8
69	#FFE8E0
70	#FFEBE3
71	#FFDACD
72	#FFCBB9
73	#FFCBB9
74	#FFC5B2
75	#FFE0D5
76	#FFD3C4
77	#FFE0D5
78	#FFCCBB
79	#FFCDBC
80	#FAF7FF
81	#FFFDFC
82	#F6EFFF
83	#FFEFE9
84	#FFC7B4
85	#FFFDFC
86	#FFF9F7
87	#C19DFF
88	#CAABFF
89	#C7A6FF
90	#FFC8B5
91	#FFD9CC
92	#FFD7C9
93	#FFE6DC
94	#FFDFD3
95	#FFC4B0
96	#FFBDA7
97	#FFCBB9
98	#FFD5C6
99	#FFE8E0
100	#FFF4F0
101	#FFD7C9
102	#EDE0FF
103	#F6F0FF
104	#FFFDFC
105	#FFFCFB
106	#F9F5FF
107	#FAF6FF
108	#FFCFBF
109	#FFFDFC
110	#F7F1FF
111	#BF9BFF
112	#C6A4FF
113	#C8A8FF
114	#FFC5B1
115	#FFD6C8
116	#FFD7C9
117	#FFD0C0
118	#FFBBA5
119	#FFB8A1
120	#FFC3AF
121	#FFBCA6
122	#FFEFE9
123	#FFF2EE
124	#FFFBF9
125	#FFE5DC
126	#E3D0FF
127	#ECDEFF
128	#F1E6FF
129	#F6EFFF
130	#F4ECFF
131	#FDFCFF
