group	fill
1	#FFEFE9
2	#FF7756
3	#FF8161
4	#FF8B6C
5	#FF9576
6	#FFB69E
7	#FFE2D7
8	#FFE8E0
9	#FFF8F5
10	#FFECE4
11	#FFB299
12	#FFE7DE
13	#FFBFA9
14	#FFE1D6
15	#F9F5FF
16	#F2E7FF
17	#F7F1FF
18	#FFE9E1
19	#FFEAE2
20	#FFE4DA
21	#FFD8CA
22	#FFBFA9
23	#FFA589
24	#FF7654
25	#FFE0D4
26	#FFA084
27	#FFA88D
28	#FF9475
29	#FFBEA9
30	#FFD2C3
31	#FFDDD1
32	#FFD2C3
33	#FFD2C3
34	#FFC7B4
35	#FFECE5
36	#FFD6C8
37	#FFE3D9
38	#F9F5FF
39	#EBDDFF
40	#DEC8FF
41	#D5BAFF
42	#FFD2C2
43	#FFD9CC
44	#FFC5B2
45	#FFA88D
46	#FF997B
47	#FF8C6C
48	#FF9071
49	#FFE0D4
50	#FF9476
51	#FF9375
52	#FF9375
53	#FFBEA9
54	#FFE4DA
55	#FFF0EA
56	#FFD2C3
57	#FFD0C0
58	#FFC7B4
59	#FFF0EA
60	#FFD4C6
61	#FFEDE6
62	#F9F5FF
63	#DEC7FF
64	#C9A9FF
65	#C5A2FF
66	#FFD2C2
67	#FFD0BF
68	#FFC5B2
69	#FFA88D
70	#FF9B7E
71	#FF7D5C
72	#FF8C6C
73	#FFDACD
74	#FFA185
75	#FFA488
76	#FFA286
77	#FFB49C
78	#FFEBE3
79	#F5EDFF
80	#FFC3AF
81	#FFC8B5
82	#FFE3D9
83	#FFF5F2
84	#FFDED3
85	#FFFEFD
86	#F4ECFF
87	#DFC9FF
88	#C8A7FF
89	#BA94FF
90	#FFDED2
91	#FFD2C2
92	#FFB198
93	#FFA68B
94	#FF9172
95	#FF8666
96	#FF7655
97	#FFE1D6
98	#FF9071
99	#FF9D80
100	#FFB49C
101	#FFC3B0
102	#FFF1EC
103	#FFF7F5
104	#FFD2C2
105	#FFD5C7
106	#FFD6C8
107	#FFFFFF
108	#FFEAE3
109	#FFFEFD
110	#F4EBFF
111	#E3CFFF
112	#D2B5FF
113	#BF9BFF
114	#FFE2D8
115	#FFC1AD
116	#FFB39B
117	#FF9A7C
118	#FF805F
119	#FF6F4E
120	#FF6A49
121	#FFD9CB
122	#FFC0AB
123	#FFB299
124	#FFBAA3
125	#FFE6DC
126	#FFEFE9
127	#FFF0EA
128	#FFCEBD
129	#FFDCCF
130	#FFDBCF
131	#FFE8DF
132	#FFEFE9
133	#F4EBFF
134	#EEE2FF
135	#FDFBFF
136	#D2B5FF
137	#BF9BFF
138	#FFDDD1
139	#FFC8B5
140	#FFB7A0
