group	fill
1	#FF8C6D
2	#FF8868
3	#FF7E5D
4	#FF7755
5	#FF8160
6	#FF7C5B
7	#FF8362
8	#FF8362
9	#FF8A6B
10	#FFA084
11	#FFA58A
12	#FF8C6D
13	#FF9476
14	#FF7452
15	#FF5A39
16	#FF4A2C
17	#FF6241
18	#FF8C6D
19	#FF8868
20	#FF8362
21	#FF8160
22	#FF8160
23	#FF8362
24	#FF8C6D
25	#FFA084
26	#FF8C6D
27	#FF8A6B
28	#FF9273
29	#FF8565
30	#FF7C5B
31	#FF8C6D
32	#FF9476
33	#FF7755
34	#FF7755
35	#FF8160
36	#FF9B7E
37	#FF8362
38	#FF8565
39	#FF8160
40	#FF8868
41	#FF9273
42	#FF997B
43	#FF9678
44	#FF9476
45	#FF8C6D
46	#FF8A6B
47	#FF8F70
48	#FF8F70
49	#FFA084
50	#FF8A6B
51	#FF8A6B
52	#FF8F70
53	#FF8565
54	#FF7C5B
55	#FF9476
56	#FF9476
57	#FF8868
58	#FF7755
59	#FF7E5D
60	#FF9D81
61	#FF7E5D
62	#FF8565
63	#FF8565
64	#FF9273
65	#FF9B7E
66	#FF997B
67	#FF997B
68	#FF9476
69	#FF8C6D
70	#FF8A6B
71	#FF8C6D
72	#FF8F70
73	#FFA084
74	#FF9273
75	#FF8A6B
76	#FF8868
77	#FF7958
78	#FF8C6D
79	#FF9476
80	#FF8362
81	#FF7C5B
82	#FF8160
83	#FF7C5B
84	#FFA084
85	#FF8160
86	#FF8362
87	#FF8362
88	#FF9678
89	#FFA084
90	#FF9D81
91	#FF9B7E
92	#FF997B
93	#FF8F70
94	#FF9476
95	#FF9678
96	#FF9678
97	#FFA58A
98	#FF997B
99	#FF8F70
100	#FF8C6D
101	#FF9273
102	#FF8A6B
103	#FF8868
104	#FF8362
105	#FF7958
106	#FF7C5B
107	#FF7E5D
108	#FFA287
109	#FF8160
110	#FF8362
111	#FF8565
112	#FF8C6D
113	#FF9D81
114	#FFA084
115	#FF9D81
116	#FF9D81
117	#FF997B
118	#FF9D81
119	#FFA084
120	#FF9D81
121	#FFA88D
122	#FF9678
123	#FF8C6D
124	#FF8C6D
125	#FF9678
126	#FF8565
127	#FF8160
128	#FF8160
129	#FF7E5D
130	#FF7E5D
131	#FF8160
132	#FFA58A
133	#FF8160
134	#FF8362
135	#FF8868
136	#FF8C6D
137	#FF9D81
138	#FFA287
139	#FFA084
140	#FFA287
141	#FFA084
142	#FFA084
143	#FF9678
144	#FF9D81
145	#FFAA90
146	#FFA58A
147	#FF9273
148	#FF9476
149	#FF9273
150	#FF8A6B
151	#FF8160
152	#FF8362
153	#FF7E5D
154	#FF7E5D
155	#FF8160
156	#FFA287
157	#FF8160
158	#FF8A6B
159	#FF8A6B
160	#FF9273
161	#FF9678
162	#FFA287
163	#FFA58A
164	#FFA58A
165	#FFA084
166	#FF9D81
167	#FFAC93
168	#FFB198
169	#FFAA90
170	#FFA287
171	#FFAC93
172	#FFA58A
173	#FF9678
174	#FF8A6B
175	#FF8362
176	#FF8362
177	#FF8160
178	#FF8160
179	#FF8362
180	#FFA287
181	#FF8565
182	#FF8F70
183	#FF8A6B
184	#FF8C6D
185	#FF997B
186	#FFA88D
187	#FF9D81
188	#FFAE95
189	#FFAC93
190	#FF9D81
191	#FF9678
192	#FF9B7E
193	#FFAA90
