group	fill
1	#FF9476
2	#FF8565
3	#FF7E5D
4	#FF7C5B
5	#FF8160
6	#FF7958
7	#FF7958
8	#FF7E5D
9	#FF8160
10	#FF997B
11	#FFA084
12	#FF8F70
13	#FF7250
14	#FF5131
15	#FF4729
16	#FF4E2F
17	#FF7250
18	#FF8A6B
19	#FF8565
20	#FF8362
21	#FF8362
22	#FF8362
23	#FF8565
24	#FF8868
25	#FFA58A
26	#FF9678
27	#FF8A6B
28	#FF8F70
29	#FF7755
30	#FF6F4D
31	#FF7E5D
32	#FF8A6B
33	#FF7250
34	#FF7250
35	#FF6F4D
36	#FFA287
37	#FF7452
38	#FF7452
39	#FF7958
40	#FF7E5D
41	#FF8C6D
42	#FFA58A
43	#FFA084
44	#FF9D81
45	#FF9678
46	#FF9273
47	#FF9476
48	#FF997B
49	#FFA58A
50	#FF9678
51	#FF8F70
52	#FF8C6D
53	#FF7755
54	#FF6C4B
55	#FF8565
56	#FF8A6B
57	#FF7958
58	#FF7250
59	#FF6C4B
60	#FFA88D
61	#FF7452
62	#FF7452
63	#FF8160
64	#FF8868
65	#FF8F70
66	#FFA58A
67	#FFA287
68	#FF9D81
69	#FF9678
70	#FF9476
71	#FF9678
72	#FF9B7E
73	#FFA88D
74	#FF997B
75	#FF8A6B
76	#FF8868
77	#FF7C5B
78	#FF8362
79	#FF9678
80	#FF7755
81	#FF6C4B
82	#FF7452
83	#FF6948
84	#FFAA90
85	#FF7452
86	#FF6F4D
87	#FF8362
88	#FF8C6D
89	#FF9678
90	#FFA88D
91	#FFA58A
92	#FFA287
93	#FF9B7E
94	#FF997B
95	#FF9B7E
96	#FFA287
97	#FFAA90
98	#FF9678
99	#FF8A6B
100	#FF8A6B
101	#FF8C6D
102	#FF7958
103	#FF7E5D
104	#FF7755
105	#FF6948
106	#FF6F4D
107	#FF6C4B
108	#FFAA90
109	#FF7452
110	#FF7958
111	#FF8868
112	#FF8C6D
113	#FFA58A
114	#FFA88D
115	#FFA88D
116	#FFA287
117	#FF9D81
118	#FFA084
119	#FFA58A
120	#FFA084
121	#FFAA90
122	#FF9476
123	#FF8A6B
124	#FF8A6B
125	#FF9B7E
126	#FF7452
127	#FF6F4D
128	#FF7250
129	#FF6746
130	#FF6F4D
131	#FF6948
132	#FFAE95
133	#FF7958
134	#FF7E5D
135	#FF8160
136	#FF8C6D
137	#FFA58A
138	#FFAC93
139	#FFAC93
140	#FFA88D
141	#FFA58A
142	#FFA58A
143	#FF9B7E
144	#FF997B
145	#FFAE95
146	#FFAE95
147	#FF8F70
148	#FF8A6B
149	#FF8A6B
150	#FF7250
151	#FF7452
152	#FF7452
153	#FF7250
154	#FF7250
155	#FF6F4D
156	#FFB198
157	#FF7452
158	#FF6F4D
159	#FF7958
160	#FF8A6B
161	#FFA084
162	#FFAE95
163	#FFAE95
164	#FFA88D
165	#FFA88D
