group	fill
1	#FF997B
2	#FF9273
3	#FF8A6B
4	#FF8160
5	#FF7C5B
6	#FF7250
7	#FF7250
8	#FF7250
9	#FF7755
10	#FF8362
11	#FF7E5D
12	#FF9476
13	#FF6948
14	#FF4E2F
15	#FF2D15
16	#FF2812
17	#FF5636
18	#FF9273
19	#FF8C6D
20	#FF8C6D
21	#FF8A6B
22	#FF8A6B
23	#FF8F70
24	#FF9476
25	#FFAC93
26	#FF9B7E
27	#FF9273
28	#FF8A6B
29	#FF7C5B
30	#FF7250
31	#FF8565
32	#FF9476
33	#FF7C5B
34	#FF7C5B
35	#FF6746
36	#FFA88D
37	#FF6746
38	#FF6C4B
39	#FF7755
40	#FF7C5B
41	#FF8160
42	#FFA88D
43	#FFA58A
44	#FFA58A
45	#FFA58A
46	#FFA084
47	#FFA88D
48	#FFAA90
49	#FFAC93
50	#FF9D81
51	#FF9273
52	#FF8A6B
53	#FF7C5B
54	#FF7250
55	#FF8C6D
56	#FF9476
57	#FF8565
58	#FF7C5B
59	#FF6746
60	#FFAA90
61	#FF6746
62	#FF6C4B
63	#FF8362
64	#FF8160
65	#FF8A6B
66	#FFA88D
67	#FFA88D
68	#FFA88D
69	#FFA58A
70	#FFA58A
71	#FFAC93
72	#FFAC93
73	#FFAE95
74	#FFA287
75	#FF9476
76	#FF8A6B
77	#FF7C5B
78	#FF8868
79	#FF9D81
80	#FF8160
81	#FF6C4B
82	#FF7958
83	#FF6746
84	#FFAC93
85	#FF6948
86	#FF6948
87	#FF7E5D
88	#FF8868
89	#FF9273
90	#FFAA90
91	#FFAA90
92	#FFAE95
93	#FFAA90
94	#FFAC93
95	#FFB198
96	#FFB198
97	#FFAE95
98	#FF9B7E
99	#FF9273
100	#FF8868
101	#FF8868
102	#FF8160
103	#FF8565
104	#FF7C5B
105	#FF6C4B
106	#FF6C4B
107	#FF6C4B
108	#FFAE95
109	#FF6948
110	#FF6C4B
111	#FF8362
112	#FF8F70
113	#FF9D81
114	#FFAA90
115	#FFB198
116	#FFB8A1
117	#FFB198
118	#FFB69E
119	#FFB8A1
120	#FFB198
121	#FFB198
122	#FF9476
123	#FF8868
124	#FF8362
125	#FF9476
126	#FF7755
127	#FF7250
128	#FF6F4D
129	#FF6C4B
130	#FF6F4D
131	#FF6C4B
132	#FFB198
133	#FF6F4D
134	#FF7E5D
135	#FF7755
136	#FF8F70
137	#FF9D81
138	#FFAE95
139	#FFB8A1
140	#FFBDA8
141	#FFBBA5
142	#FFB8A1
143	#FFA58A
144	#FFA88D
145	#FFB39B
146	#FFAA90
147	#FF8868
148	#FF8160
149	#FF8C6D
150	#FF7755
151	#FF7452
152	#FF6F4D
153	#FF6F4D
154	#FF7452
155	#FF7250
156	#FFB39B
157	#FF6F4D
158	#FF6F4D
159	#FF6F4D
160	#FF8C6D
161	#FF9678
162	#FFB69E
163	#FFBDA8
164	#FFB39B
165	#FFBBA5
166	#FFA287
167	#FFAE95
168	#FFB198
169	#FFB8A1
170	#FFAA90
171	#FFAC93
172	#FFAA90
173	#FF8C6D
174	#FF7C5B
175	#FF6F4D
176	#FF6F4D
177	#FF6F4D
178	#FF6C4B
179	#FF7452
180	#FFBBA5
181	#FF6F4D
182	#FF7250
183	#FF6F4D
184	#FF7452
185	#FF8868
186	#FFC0AB
187	#FFB198
188	#FFB39B
189	#FFAE95
190	#FFA084
191	#FF9273
192	#FF9B7E
193	#FFBDA8
194	#FF997B
195	#FFA084
196	#FFA084
197	#FF8362
198	#FF7E5D
199	#FF7250
200	#FF7250
201	#FF7452
202	#FF7755
203	#FF7452
204	#FFC5B2
205	#FF6F4D
206	#FF7250
207	#FF7452
208	#FF7452
209	#FF7452
210	#FFBBA5
211	#FFC5B2
212	#FF997B
213	#FF8F70
214	#FF8868
215	#FF8A6B
216	#FF9476
217	#FFC2AE
218	#FF9678
219	#FF9273
220	#FF9B7E
221	#FF9273
222	#FF7250
223	#FF7452
224	#FF7452
225	#FF8160
226	#FF7755
227	#FF7452
228	#FFB8A1
229	#FF7250
230	#FF7250
231	#FF7250
232	#FF7755
233	#FF7250
234	#FFC0AB
235	#FFBBA5
236	#FF8A6B
237	#FF8A6B
238	#FF8A6B
239	#FF8C6D
240	#FF9273
241	#FFC7B5
242	#FF9476
243	#FF9273
244	#FF8362
245	#FF8A6B
246	#FF7E5D
247	#FF6F4D
248	#FF7250
249	#FF7958
250	#FF7755
251	#FF7755
252	#FFD1C1
253	#FF6C4B
254	#FF7250
255	#FF7452
256	#FF7250
257	#FF7250
258	#FFCAB8
259	#FF8F70
260	#FF8362
261	#FF8C6D
262	#FF8C6D
263	#FF8F70
264	#FF9476
265	#FF9B7E
266	#FF9476
267	#FF8A6B
268	#FF8160
269	#FF7E5D
270	#FF7250
271	#FF7250
272	#FF7250
273	#FF7755
274	#FF7452
275	#FF6746
276	#FF9476
277	#FF5F3E
278	#FF5F3E
279	#FF2D15
280	#FF2812
281	#FF6746
282	#FF9476
283	#FF8F70
284	#FF8C6D
285	#FF8A6B
286	#FF8C6D
287	#FF8F70
288	#FF9476
289	#FFCAB8
290	#FF997B
291	#FF997B
292	#FF8F70
293	#FF8160
294	#FF7958
295	#FF7250
296	#FF7250
297	#FF7958
298	#FF7755
299	#FF7452
300	#FFD1C1
301	#FF6F4D
302	#FF7250
303	#FF7755
304	#FF7250
305	#FF7452
306	#FF9B7E
307	#FF7755
308	#FF8565
309	#FF8565
310	#FF8A6B
311	#FF8A6B
312	#FF8C6D
313	#FF8362
314	#FF9476
315	#FFA084
316	#FF997B
317	#FF7E5D
318	#FF7958
319	#FF7250
320	#FF7250
321	#FF7452
322	#FF7755
323	#FF7452
324	#FFA88D
325	#FF7452
326	#FF7452
327	#FF6F4D
328	#FF7755
329	#FF7958
330	#FF8868
331	#FF8362
332	#FF8362
333	#FF8565
334	#FF8868
335	#FF8868
336	#FF8C6D
337	#FF7250
338	#FF8A6B
339	#FF8A6B
340	#FF997B
341	#FF8362
342	#FF7452
343	#FF7452
344	#FF7452
345	#FF7452
346	#FF7755
347	#FF7452
348	#FF7E5D
349	#FF7755
350	#FF7250
351	#FF7250
352	#FF7250
353	#FF7E5D
354	#FF8565
355	#FF8868
356	#FF8A6B
357	#FF8565
358	#FF8565
359	#FF8362
360	#FF8C6D
361	#FF7C5B
362	#FF8A6B
363	#FF8868
364	#FF9273
365	#FF7E5D
366	#FF7452
367	#FF7250
368	#FF7755
369	#FF7958
370	#FF7958
371	#FF7755
372	#FF7958
373	#FF7755
374	#FF7755
375	#FF7250
376	#FF7755
377	#FF7C5B
378	#FF7958
379	#FF7E5D
380	#FF8A6B
381	#FF8868
382	#FF8868
383	#FF8160
384	#FF8565
385	#FF8565
386	#FF8C6D
387	#FF8C6D
388	#FF7C5B
389	#FF6F4D
390	#FF7452
391	#FF7452
392	#FF7958
393	#FF7452
394	#FF7E5D
395	#FF7C5B
396	#FF7C5B
397	#FF7958
398	#FF7958
399	#FF7452
400	#FF7452
401	#FF7C5B
402	#FF7755
403	#FF7958
404	#FF8868
405	#FF8868
406	#FF8A6B
407	#FF8362
408	#FF8362
409	#FF9D81
410	#FF9678
411	#FF9273
412	#FF8362
413	#FF7958
414	#FF7250
415	#FF7250
416	#FF6C4B
417	#FF6F4D
418	#FF6948
419	#FF6948
420	#FF9B7E
421	#FF9D81
422	#FF5F3E
423	#FF6948
424	#FF7250
425	#FF6746
426	#FF997B
427	#FF9476
428	#FF8F70
429	#FF8F70
430	#FF8C6D
431	#FF9273
432	#FF9678
433	#FFA084
434	#FF9678
435	#FF8F70
436	#FF8565
437	#FF7C5B
438	#FF6F4D
439	#FF6C4B
440	#FF6C4B
441	#FF6C4B
442	#FF6C4B
443	#FFAE95
444	#FF9B7E
445	#FF9D81
446	#FF997B
447	#FF6746
448	#FF8160
449	#FF8868
450	#FF997B
451	#FF9678
452	#FF8F70
453	#FF8F70
454	#FF8F70
455	#FF9476
456	#FF9B7E
457	#FF9D81
458	#FF997B
459	#FF8F70
460	#FF8A6B
461	#FF7958
462	#FF7250
463	#FF6F4D
464	#FF6C4B
465	#FF7755
466	#FFA88D
467	#FFAE95
468	#FF9B7E
469	#FF8A6B
470	#FF6543
471	#FF6241
472	#FF7452
473	#FF8565
474	#FF997B
475	#FF9476
476	#FF9476
477	#FF9476
478	#FF9273
479	#FF997B
480	#FF9B7E
481	#FFA287
482	#FF9B7E
483	#FF8F70
484	#FF8868
485	#FF7E5D
486	#FF7452
487	#FF6C4B
488	#FF7250
489	#FF9D81
490	#FF9D81
491	#FF8C6D
492	#FF9D81
493	#FF6C4B
494	#FF5C3C
495	#FF6543
496	#FF6543
497	#FF7C5B
498	#FF9D81
499	#FF9678
500	#FF9476
501	#FF9678
502	#FF9476
503	#FF9B7E
504	#FF9D81
505	#FFA58A
506	#FF9B7E
507	#FF9273
508	#FF8868
509	#FF7E5D
510	#FF7452
511	#FF6F4D
512	#FF8A6B
513	#FFAC93
514	#FF7E5D
515	#FF7755
516	#FFA084
517	#FF4E2F
518	#FF5C3C
519	#FF5F3E
520	#FF6543
521	#FF7C5B
522	#FF9D81
523	#FF9B7E
524	#FF9B7E
525	#FF997B
526	#FF997B
527	#FF9D81
528	#FFA084
529	#FFA88D
530	#FF9D81
531	#FF9273
532	#FF8C6D
533	#FF7755
534	#FF7250
535	#FF6C4B
536	#FF8C6D
537	#FF9476
538	#FF6948
539	#FF6948
540	#FFA287
541	#FF6746
542	#FF6746
543	#FF7452
544	#FF6543
545	#FF7C5B
546	#FFA287
547	#FFA084
548	#FF9D81
549	#FF9D81
550	#FF997B
551	#FFA084
552	#FFA287
553	#FFA88D
554	#FF9B7E
555	#FF8F70
556	#FF8868
557	#FF7958
558	#FF6F4D
559	#FF6948
560	#FF9B7E
561	#FF7755
562	#FF6948
563	#FF6746
564	#FFA58A
565	#FF6746
566	#FF6241
567	#FF7452
568	#FF7958
569	#FF7755
570	#FFA58A
571	#FFA287
572	#FFA084
573	#FFA287
574	#FF9D81
575	#FFA287
576	#FFA88D
