group	fill
1	#FF8C6D
2	#FF8565
3	#FF7958
4	#FF7452
5	#FF7452
6	#FF7250
7	#FF7755
8	#FF7E5D
9	#FF8160
10	#FF8F70
11	#FF9B7E
12	#FF8A6B
13	#FF8A6B
14	#FF6948
15	#FF5434
16	#FF5636
17	#FF7958
18	#FF8868
19	#FF8565
20	#FF8160
21	#FF7E5D
22	#FF7E5D
23	#FF8160
24	#FF8868
25	#FFA58A
26	#FF8565
27	#FF7E5D
28	#FF8160
29	#FF7C5B
30	#FF7755
31	#FF7E5D
32	#FF8C6D
33	#FF6F4D
34	#FF7755
35	#FF7C5B
36	#FFA287
37	#FF8160
38	#FF8362
39	#FF8362
40	#FF7E5D
41	#FF9273
42	#FFA084
43	#FF9678
44	#FF9273
45	#FF8A6B
46	#FF8A6B
47	#FF8C6D
48	#FF9476
49	#FFA58A
50	#FF9476
51	#FF8565
52	#FF8160
53	#FF7C5B
54	#FF7C5B
55	#FF9273
56	#FF8C6D
57	#FF7958
58	#FF7755
59	#FF7958
60	#FFA58A
61	#FF8160
62	#FF8362
63	#FF8565
64	#FF8A6B
65	#FF8F70
66	#FFA084
67	#FF997B
68	#FF9476
69	#FF8A6B
70	#FF8868
71	#FF8F70
72	#FF9476
73	#FFAA90
74	#FF9678
75	#FF8C6D
76	#FF8868
77	#FF7958
78	#FF8A6B
79	#FFA084
80	#FF8362
81	#FF7755
82	#FF7958
83	#FF7755
84	#FFAA90
85	#FF7958
86	#FF8362
87	#FF8565
88	#FF8F70
89	#FF9678
90	#FFA287
91	#FFA084
92	#FF997B
93	#FF8F70
94	#FF8C6D
95	#FF9476
96	#FF9D81
97	#FFAC93
98	#FF9476
99	#FF8565
100	#FF7E5D
101	#FF8A6B
102	#FF8362
103	#FF8C6D
104	#FF8160
105	#FF7250
106	#FF7452
107	#FF7958
108	#FFAC93
109	#FF7958
110	#FF8868
111	#FF8362
112	#FF8A6B
113	#FF9B7E
114	#FFA88D
115	#FFA58A
116	#FFA084
117	#FF9476
118	#FF9678
119	#FFA287
120	#FF9B7E
121	#FFB198
122	#FF8C6D
123	#FF8362
124	#FF7C5B
125	#FF997B
126	#FF7452
127	#FF7958
128	#FF7755
129	#FF7250
130	#FF7452
131	#FF7958
132	#FFB198
133	#FF8160
134	#FF8362
135	#FF8565
