group	fill
1	#F4EBFF
2	#FFFEFD
3	#FFFDFC
4	#FCFAFF
5	#E6D4FF
6	#F5EEFF
7	#F5EEFF
8	#F4ECFF
9	#FFF8F6
10	#EFE3FF
11	#F1E6FF
12	#FEFDFF
13	#FFD6C8
14	#FFD5C6
15	#F0E4FF
16	#DCC5FF
17	#C6A4FF
18	#FFFDFD
19	#FFF8F6
20	#FFF9F7
21	#FCF9FF
22	#F9F5FF
23	#FBF8FF
24	#FFFDFC
25	#F7F1FF
26	#DEC7FF
27	#F0E4FF
28	#D2B6FF
29	#FFE8E0
30	#FFE5DC
31	#FFEBE3
32	#FFD6C8
33	#FFE8DF
34	#FFDCCF
35	#FFEEE8
36	#F6EEFF
37	#FFFFFE
38	#FFEDE7
39	#FFFBF9
40	#FCF9FF
41	#E8D8FF
42	#EBDCFF
43	#E8D8FF
44	#E4D2FF
45	#F1E7FF
46	#F2E8FF
47	#EBDCFF
48	#E9D8FF
49	#F7F1FF
50	#E2CEFF
51	#E2CEFF
52	#DCC4FF
53	#FFE8E0
54	#FFD3C3
55	#FFDACD
56	#FFD6C8
57	#FFD3C4
58	#FFDCCF
59	#FFEAE3
60	#F0E4FF
61	#FFFDFC
62	#FFEDE7
63	#FFFFFF
64	#F4ECFF
65	#E1CCFF
66	#EBDCFF
67	#E8D7FF
68	#EADBFF
69	#F1E7FF
70	#F2E7FF
71	#ECDEFF
72	#E0CAFF
73	#F6EEFF
74	#E6D4FF
75	#F8F2FF
76	#EFE3FF
77	#FDFCFF
78	#FFDCD0
79	#FFFEFE
80	#FFD2C3
81	#FFDCCF
82	#FFEBE3
83	#FFE7DE
84	#E9D8FF
85	#FFF7F5
86	#FFE0D5
87	#FFFEFE
88	#FAF6FF
89	#EEE1FF
90	#E7D6FF
91	#E8D7FF
92	#E4D1FF
93	#EBDCFF
94	#F0E5FF
95	#EFE3FF
96	#D9C1FF
97	#F4EBFF
98	#EFE3FF
99	#F8F2FF
100	#E6D5FF
101	#ECDFFF
102	#FFCAB8
103	#FFC8B5
104	#FFDED2
105	#FFD7C9
106	#FFF0EB
107	#FFE3D9
108	#F1E7FF
109	#FFF7F5
110	#FFEEE8
111	#F0E5FF
112	#F5EDFF
113	#DEC7FF
114	#ECDEFF
115	#E6D4FF
116	#F1E6FF
117	#F4ECFF
118	#EDE0FF
119	#E7D6FF
120	#ECDEFF
121	#F9F5FF
122	#F4ECFF
123	#F5EDFF
124	#E6D4FF
125	#EDE0FF
126	#FFD7C9
127	#FFD2C2
128	#FFEAE2
129	#FFDACD
130	#FFEFE9
131	#FFCCBB
132	#EDDFFF
133	#FFEEE8
134	#FFFEFE
135	#FFFDFD
136	#F5EDFF
137	#DEC7FF
138	#E4D1FF
139	#E2CDFF
140	#EEE1FF
141	#ECDFFF
142	#F2E8FF
143	#F6EEFF
144	#FFF1EC
145	#F6EFFF
146	#D9C1FF
147	#E4D2FF
148	#F2E8FF
149	#FFE9E1
150	#FFC6B3
151	#FFE0D5
152	#FFEEE8
153	#FFEAE2
154	#FFE1D6
155	#FFEBE3
156	#E5D2FF
157	#FFE6DC
158	#FFDED3
159	#FFF7F5
160	#F7F1FF
161	#D2B6FF
162	#E2CFFF
163	#E9D8FF
164	#F7F1FF
165	#F3EAFF
166	#FFECE4
167	#EEE1FF
168	#D8BEFF
169	#F8F2FF
170	#DAC2FF
171	#E4D2FF
172	#D9C1FF
173	#FFCFBE
174	#FFD0C0
175	#FFF0EA
176	#FFF5F1
177	#FFEDE6
178	#FFF0EB
179	#FEFDFF
180	#E8D7FF
181	#FFDCD0
182	#FFEAE2
183	#FFF7F5
184	#FBF8FF
185	#CFB1FF
186	#F0E5FF
187	#E4D1FF
188	#F0E4FF
189	#EEE2FF
190	#FFF3EF
191	#FFFBFA
192	#EEE2FF
193	#E7D6FF
194	#DCC4FF
195	#E5D2FF
196	#E7D6FF
197	#FFDCD0
198	#FFDDD1
199	#FFF9F7
200	#FFECE5
201	#FFE5DB
202	#FFFAF8
203	#FEFDFF
204	#FAF7FF
205	#FFF7F4
206	#FFF7F4
207	#F7F1FF
208	#E7D6FF
209	#F1E7FF
210	#F0E5FF
211	#F8F3FF
212	#F5EEFF
213	#F9F4FF
214	#FFE8DF
215	#FFF9F6
216	#F4EBFF
217	#F3EAFF
218	#E5D2FF
219	#E9D9FF
220	#EEE1FF
221	#FFDACD
222	#FFFFFF
223	#FFF3EE
224	#FFF5F1
225	#FEFEFF
226	#FFFDFC
227	#F5EDFF
228	#E2CEFF
229	#FBF7FF
230	#FFF0EB
231	#FFF7F4
232	#EADAFF
233	#F6EFFF
234	#C4A2FF
235	#DDC5FF
236	#F4ECFF
237	#FEFDFF
238	#FFFAF8
239	#F9F4FF
240	#EDDFFF
241	#C7A6FF
242	#F4ECFF
243	#F0E4FF
244	#FDFCFF
245	#FFF8F6
246	#FDFCFF
247	#FFF3EF
248	#FCFAFF
249	#FDFBFF
250	#FCFAFF
251	#FCFAFF
252	#C5A2FF
253	#FFFAF8
254	#FFF0EB
255	#FFFCFB
256	#F0E5FF
257	#F6EFFF
258	#EEE2FF
259	#FCFAFF
260	#FFE8E0
261	#FFFAF8
262	#FDFCFF
263	#F4ECFF
264	#F0E4FF
265	#FFFFFF
266	#FDFCFF
267	#FBF8FF
268	#F9F5FF
269	#F6F0FF
270	#FAF7FF
271	#FFF8F6
272	#FCFAFF
273	#FFF8F6
274	#F2E7FF
275	#FFF0EB
276	#FEFDFF
277	#FFFBFA
278	#EFE3FF
279	#F0E4FF
280	#DCC5FF
281	#C8A7FF
282	#FFFCFB
283	#FFF9F7
284	#FFF8F5
285	#FEFEFF
286	#FDFCFF
287	#FFFCFB
288	#FCFAFF
289	#FFE0D4
290	#F4ECFF
291	#ECDFFF
292	#EFE3FF
293	#EFE3FF
294	#FAF6FF
295	#FCFAFF
296	#FDFCFF
297	#FDFBFF
298	#FFFEFD
299	#FFFDFD
300	#C5A2FF
301	#FFF9F6
302	#FFFCFB
303	#F3E9FF
304	#F0E5FF
305	#E6D4FF
306	#F0E4FF
307	#FFFDFD
308	#FEFDFF
309	#FFFBFA
310	#F9F5FF
311	#F6F0FF
312	#EDE0FF
313	#FFCAB8
314	#FEFEFF
315	#F1E6FF
316	#F6EEFF
317	#E9D9FF
318	#FFF7F4
319	#FCF9FF
320	#FFFEFD
321	#FFE9E1
322	#FFE4DB
323	#FFFEFD
324	#FDFBFF
325	#FFE9E1
326	#F6EFFF
327	#E4D1FF
328	#ECDEFF
329	#E9D9FF
330	#FDFCFF
331	#F5EEFF
332	#F4ECFF
333	#FAF6FF
334	#F4ECFF
335	#F7F1FF
336	#EDDFFF
337	#FFC6B2
338	#FFFFFF
339	#F4ECFF
340	#FFFEFD
341	#FFFAF8
342	#FFEFE9
343	#FFEAE2
344	#FFECE5
345	#FFF2ED
346	#FFE2D7
347	#FFF9F6
348	#FFC2AE
349	#FFE0D5
350	#FAF6FF
351	#DFC9FF
352	#EDE0FF
353	#F8F2FF
354	#FFFFFF
355	#EDDFFF
356	#F5EEFF
357	#FDFCFF
358	#FFEEE7
359	#F6EFFF
360	#F6EFFF
361	#FFEBE4
362	#F2E8FF
363	#ECDFFF
364	#FFFDFD
365	#FFF7F4
366	#FFEFE9
367	#FFE7DE
368	#FFEBE3
369	#FFE6DD
370	#FFEBE3
371	#FFD8CB
372	#FFD7C9
373	#FFE0D5
374	#FAF6FF
375	#DFC9FF
376	#F2E9FF
377	#F2E8FF
378	#F2E9FF
379	#FFFFFF
380	#F5EEFF
381	#FFF6F2
