group	fill
1	#FF9273
2	#FF7755
3	#FF7755
4	#FF7755
5	#FF6C4B
6	#FF7250
7	#FF7755
8	#FF6F4D
9	#FF6746
10	#FF7452
11	#FF6C4B
12	#FF8F70
13	#FF5A39
14	#FF4729
15	#FF4124
16	#FF3119
17	#FF5434
18	#FF8A6B
19	#FF8868
20	#FF8565
21	#FF8362
22	#FF7E5D
23	#FF7958
24	#FF7958
25	#FFA88D
26	#FF8362
27	#FF7C5B
28	#FF6F4D
29	#FF5F3E
30	#FF6F4D
31	#FF7958
32	#FF9273
33	#FF6F4D
34	#FF6F4D
35	#FF5F3E
36	#FFA58A
37	#FF6241
38	#FF6746
39	#FF7250
40	#FF7755
41	#FF7C5B
42	#FFA084
43	#FF9D81
44	#FF9476
45	#FF8F70
46	#FF8A6B
47	#FF8565
48	#FF8362
49	#FFA88D
50	#FF8362
51	#FF7C5B
52	#FF6948
53	#FF5F3E
54	#FF6948
55	#FF8565
56	#FF9273
57	#FF7755
58	#FF6F4D
59	#FF5F3E
60	#FFA287
61	#FF6241
62	#FF6746
63	#FF7452
64	#FF7C5B
65	#FF8160
66	#FFA084
67	#FF9B7E
68	#FF9678
69	#FF8F70
70	#FF8A6B
71	#FF8868
72	#FF8565
73	#FFA88D
74	#FF8160
75	#FF7755
76	#FF6746
77	#FF5131
78	#FF8160
79	#FF9476
80	#FF8565
81	#FF6543
82	#FF7250
83	#FF6241
84	#FFA88D
85	#FF5C3C
86	#FF6746
87	#FF7C5B
88	#FF8362
89	#FF8565
90	#FFA287
91	#FF9D81
92	#FF9678
93	#FF9273
94	#FF8C6D
95	#FF8868
96	#FF8868
97	#FFAA90
98	#FF7E5D
99	#FF6F4D
100	#FF6746
101	#FF6241
102	#FF8160
103	#FF8868
104	#FF7958
105	#FF6746
106	#FF6F4D
107	#FF6543
108	#FFA88D
109	#FF5C3C
110	#FF6C4B
111	#FF7E5D
112	#FF7E5D
113	#FF9476
114	#FFA084
115	#FFA084
116	#FF9678
117	#FF9476
118	#FF8C6D
119	#FF8A6B
120	#FF8A6B
121	#FFAC93
122	#FF7C5B
123	#FF6241
124	#FF6241
125	#FF7E5D
126	#FF7C5B
127	#FF7755
128	#FF7250
129	#FF6C4B
130	#FF6948
131	#FF6543
132	#FFA88D
133	#FF6C4B
134	#FF6F4D
135	#FF7250
136	#FF7E5D
137	#FF9476
138	#FFA287
139	#FF9D81
140	#FF9B7E
141	#FF9678
142	#FF9273
143	#FF8A6B
144	#FF8F70
145	#FFAC93
146	#FF9476
147	#FF6948
148	#FF6543
149	#FF7E5D
150	#FF7755
151	#FF7452
152	#FF7250
153	#FF6746
154	#FF6F4D
155	#FF6543
156	#FFA88D
157	#FF6948
158	#FF6746
159	#FF6C4B
160	#FF7E5D
161	#FF8868
162	#FFA287
163	#FFA084
164	#FF9B7E
165	#FF9678
166	#FF9476
167	#FFA88D
168	#FFAE95
169	#FFAE95
170	#FFA084
171	#FF9273
172	#FF8868
173	#FF7C5B
174	#FF6F4D
175	#FF7755
176	#FF7452
177	#FF6C4B
178	#FF6F4D
