group	fill
1	#F1E7FF
2	#E8D8FF
3	#FAF6FF
4	#F4EBFF
5	#F6EFFF
6	#FFEBE3
7	#FFD6C7
8	#FFD3C3
9	#FFB7A0
10	#FFB49C
11	#FFD2C2
12	#F8F3FF
13	#FFDED2
14	#FFC9B7
15	#FFE3D9
16	#FFE2D8
17	#FFDACD
18	#F7F1FF
19	#FFFFFF
20	#FBF8FF
21	#FCFAFF
22	#F8F3FF
23	#F9F4FF
24	#F0E5FF
25	#FFF7F5
26	#F3EAFF
27	#F0E4FF
28	#F5EDFF
29	#FFFFFF
30	#FFFDFD
31	#F9F4FF
32	#F8F2FF
33	#FFDCD0
34	#FFF2EE
35	#FFF5F2
36	#FFEEE8
37	#FFEDE6
38	#F9F5FF
39	#F4ECFF
40	#F0E5FF
41	#F2E9FF
42	#FFF5F2
43	#FFFDFC
44	#F7F1FF
45	#ECDFFF
46	#F0E4FF
47	#F2E7FF
48	#FCFAFF
49	#FFF7F5
50	#F3EAFF
51	#F5EEFF
52	#FFF5F1
53	#FFFFFF
54	#FFF9F7
55	#F2E8FF
56	#F8F2FF
57	#FFFDFD
58	#FFF2EE
59	#FFE4DA
60	#FFF8F6
61	#FFEDE6
62	#F9F5FF
63	#E9D8FF
64	#DFC9FF
65	#E4D1FF
66	#FFF5F2
67	#F6F0FF
68	#EEE2FF
69	#ECDFFF
70	#F7F0FF
71	#F3E9FF
72	#FFFDFC
73	#FFFEFE
74	#FFFBFA
75	#FFFBFA
76	#FFF9F7
77	#FFFEFE
78	#FEFEFF
79	#ECDEFF
80	#FFFAF8
81	#FFFDFC
82	#FFECE5
83	#FFD6C8
84	#FFF6F3
85	#FFE8E0
86	#FDFBFF
87	#E8D8FF
88	#DEC7FF
89	#E6D3FF
90	#FFF6F2
91	#FDFCFF
92	#F6EEFF
93	#ECDEFF
94	#FDFCFF
95	#FCFAFF
96	#FFFFFF
97	#FDFBFF
98	#F6EEFF
99	#FEFDFF
100	#FFF5F1
101	#FFEFE9
102	#FFFBF9
103	#FFEEE8
104	#F8F3FF
105	#FFF7F4
106	#FEFDFF
107	#FFEAE2
108	#FFEAE3
109	#FFE8E0
110	#FAF7FF
111	#D8BEFF
112	#E6D5FF
113	#EADBFF
114	#FFFAF8
115	#FFFDFD
116	#F2E9FF
117	#F4ECFF
118	#FFFEFD
119	#F9F4FF
120	#F5EEFF
121	#FAF6FF
122	#FCFAFF
123	#F9F4FF
124	#FFF1EC
125	#FFFBFA
126	#FFEFE9
127	#FFE4DA
128	#FDFBFF
129	#FFFBF9
130	#FAF6FF
131	#FFFDFC
132	#FFE5DC
133	#FFECE4
134	#F7F1FF
135	#E5D2FF
136	#E6D5FF
137	#EADBFF
138	#FFF5F1
139	#FCF9FF
140	#FFFDFC
141	#F3E9FF
142	#EFE3FF
143	#EFE3FF
144	#EBDCFF
145	#FEFDFF
146	#EBDDFF
147	#FFF9F7
148	#FFECE5
149	#F5EDFF
150	#FFDCD0
151	#FFE4DA
152	#FDFBFF
153	#FFF8F6
154	#FAF6FF
155	#FFF9F6
156	#FFE3D9
157	#FFF9F7
158	#FFF2ED
159	#FFF7F4
160	#E6D3FF
161	#E2CEFF
162	#FFEFE9
163	#FCF9FF
164	#EDDFFF
165	#F0E4FF
166	#DDC6FF
167	#D4B8FF
168	#DEC8FF
169	#FFEBE3
170	#E6D4FF
171	#F2E9FF
172	#FBF7FF
173	#F4ECFF
