group	fill
1	#FF8C6D
2	#FF7958
3	#FF7958
4	#FF7452
5	#FF7250
6	#FF7250
7	#FF6F4D
8	#FF7755
9	#FF7C5B
10	#FF8F70
11	#FF997B
12	#FF8A6B
13	#FF7755
14	#FF5C3C
15	#FF4427
16	#FF3E22
17	#FF6241
18	#FF8565
19	#FF8362
20	#FF7E5D
21	#FF7C5B
22	#FF7958
23	#FF7958
24	#FF7C5B
25	#FF9B7E
26	#FF7C5B
27	#FF7250
28	#FF6C4B
29	#FF7250
30	#FF7452
31	#FF8362
32	#FF9273
33	#FF7755
34	#FF7755
35	#FF7250
36	#FF9678
37	#FF7452
38	#FF7958
39	#FF8160
40	#FF8362
41	#FF8C6D
42	#FF9476
43	#FF8F70
44	#FF8C6D
45	#FF8565
46	#FF8160
47	#FF8160
48	#FF8160
49	#FF9B7E
50	#FF7958
51	#FF6F4D
52	#FF6C4B
53	#FF7250
54	#FF7250
55	#FF8868
56	#FF9273
57	#FF8362
58	#FF7755
59	#FF6F4D
60	#FF997B
61	#FF7452
62	#FF7958
63	#FF8565
64	#FF8A6B
65	#FF8F70
66	#FF9476
67	#FF9273
68	#FF8C6D
69	#FF8565
70	#FF8362
71	#FF7E5D
72	#FF7C5B
73	#FF9B7E
74	#FF7755
75	#FF6C4B
76	#FF7452
77	#FF6F4D
78	#FF8362
79	#FF9B7E
80	#FF7C5B
81	#FF7250
82	#FF7452
83	#FF6C4B
84	#FF997B
85	#FF6F4D
86	#FF7958
87	#FF9273
88	#FF9B7E
89	#FFA084
90	#FF9476
91	#FF9273
92	#FF8A6B
93	#FF8565
94	#FF8362
95	#FF8160
96	#FF7E5D
97	#FF9D81
98	#FF7755
99	#FF7250
100	#FF6F4D
101	#FF7755
102	#FF8362
103	#FF8565
104	#FF7C5B
105	#FF6F4D
106	#FF6F4D
107	#FF6F4D
108	#FF9B7E
109	#FF6F4D
110	#FF7C5B
111	#FF8C6D
112	#FF9B7E
113	#FFAC93
114	#FF9476
115	#FF9273
116	#FF8868
117	#FF8565
118	#FF8362
119	#FF8565
120	#FF7E5D
121	#FF9D81
122	#FF7958
123	#FF7452
124	#FF7958
125	#FF8F70
126	#FF7C5B
127	#FF7250
128	#FF7250
129	#FF6F4D
130	#FF7250
131	#FF7452
132	#FF9D81
133	#FF7452
134	#FF7755
135	#FF8362
136	#FF9B7E
137	#FFAC93
138	#FF9678
139	#FF9273
140	#FF8C6D
141	#FF8868
142	#FF8868
143	#FF8362
144	#FF8868
145	#FFA084
146	#FF9273
147	#FF7755
148	#FF7958
149	#FF8C6D
150	#FF8160
151	#FF7452
152	#FF7452
153	#FF7755
154	#FF7C5B
155	#FF6F4D
156	#FF9D81
157	#FF7452
158	#FF6F4D
159	#FF7755
160	#FF8F70
161	#FF9D81
162	#FF9678
163	#FF9476
164	#FF9273
165	#FF8A6B
166	#FF9476
167	#FFA88D
168	#FFA88D
169	#FFA287
170	#FFA88D
171	#FFB198
172	#FFA287
173	#FF8C6D
174	#FF7C5B
175	#FF7958
176	#FF7C5B
177	#FF7958
178	#FF7755
179	#FF6F4D
180	#FF9D81
181	#FF6C4B
182	#FF7250
183	#FF7755
184	#FF8160
185	#FF8A6B
186	#FF997B
187	#FF9D81
188	#FFB8A1
189	#FFA88D
190	#FFA084
191	#FF9476
192	#FFA084
193	#FFA287
194	#FF997B
195	#FFA287
196	#FFA88D
197	#FF8565
198	#FF8160
199	#FF7755
200	#FF7755
201	#FF8160
202	#FF7755
203	#FF6F4D
204	#FF9D81
205	#FF6F4D
206	#FF7452
207	#FF7958
208	#FF7958
209	#FF8160
210	#FFA084
211	#FFBDA8
212	#FFA084
213	#FF997B
214	#FF8C6D
215	#FF8F70
216	#FF9678
217	#FFA58A
218	#FF997B
219	#FF8F70
220	#FF9D81
221	#FF9273
222	#FF6C4B
223	#FF7755
224	#FF7755
225	#FF7C5B
226	#FF7958
227	#FF7250
228	#FFAA90
229	#FF6F4D
230	#FF7958
231	#FF8160
232	#FF8565
233	#FF8362
234	#FFBBA5
235	#FFC7B5
236	#FF9678
237	#FF9273
238	#FF8F70
239	#FF8F70
240	#FF9476
241	#FFC5B2
242	#FF8F70
243	#FF9678
244	#FF8A6B
245	#FF8F70
246	#FF8160
247	#FF7755
248	#FF7958
